LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
18/02699/FUL,Bexley,,Completed,All Other,Demolition of existing dwelling and erection of one pair of two bed semi-detached dwellings with associated parking and amenity space.,72A,72A,Eversley Avenue,Bexleyheath,DA7 6RF,04/12/2019,14/01/2020,,,2,1,1,1,1,Approved,20/12/2018,,,
18/02200/FUL,Bexley,,Completed,All Other,First floor rear extension and alterations to convert the existing dwelling to provide 1 x 1 bed and 1 x 2 bed apartments.,86,86,Crofton Avenue,Bexley,DA5 3AT,26/04/2019,12/12/2019,,,2,1,1,1,1,Approved,10/12/2018,,,
194015FUL,Ealing,08/10/2019,Completed,All Other,Retention of the conversion of a single dwellinghouse (Use Class C3) into a Large House in Multiple Occupation (HMO) (Use Class Sui Generis) for 7 rooms and 11 occupants (Retrospective Application),87 Brunswick Road,,Brunswick Road,London,W5 1AQ,28/11/2019,01/04/2020,,,1,1,0,-1,0,Approved,28/11/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/194015FUL;
18/00637/FULL1,Bromley,,Completed,All Other,Replacement 2 storey detached dwellinghouse with roofspace accommodation to replace planning approval DC/17/00960,13,13,Oxenden Wood Road,Orpington,BR6 6HR,05/07/2018,15/10/2019,,,1,1,0,0,0,Approved,05/04/2018,,,
18/01635/FUL,Bexley,,Completed,All Other,Extensions and conversion of existing bungalow to provide two residential units comprising 1 x 2 bed and 1 x 3 bed semi-detached dwellings with associated parking and amenity space.,186,186,Long Lane,Bexleyheath,DA7 5AQ,30/11/2018,11/10/2019,,,2,1,1,1,1,Approved,12/10/2018,,,
2018/2390,Hackney,,Completed,All Other,Amalgamation of two adjacent flats into one residential unit.,67,67,Stamford Hill,,N16 5QR,30/11/2018,13/05/2019,,,1,2,-1,-1,-1,Approved,20/09/2018,,,
15/01188/P,Croydon,,Completed,All Other,Conversion of 1st and 2nd floor into 3 Studio Flats; erection of dormer extension in rear roof slope and first-floor side extension to form enclosed staircase and shower room for Flat 2.,29,29,Brigstock Road,Thornton Heath,CR7 7JJ,15/07/2016,04/08/2019,,,3,1,2,2,2,Approved,21/05/2015,,,
16/AP/1786,Southwark,,Completed,All Other,Change of use of existing veterinary surgery (Sui Generis) to residential use (C3) to provide three residential units with associated external alterations.,1,1,Camberwell Station Road,,SE5 9JJ,09/09/2018,09/07/2019,,,3,1,2,2,2,Approved,28/06/2016,,,
18/5942/FUL,Barnet,15/10/2018,Completed,All Other,"New front porch with pitch roof canopy. First floor rear extension with pitched roof. To provide conversion of a single family dwellinghouse to 2no self-contained units. Associated alterations to fenestration. Provision of amenity space, parking, cycle storage and refuse and recycling storage",,46,Cheviot Gardens,Cricklewood,NW2 1QE,01/07/2019,07/08/2019,,,2,1,1,-1,1,Approved,10/12/2018,,,
13/10162/FULL,Westminster,,Completed,All Other,"Use of part basement as medical accommodation (Class D1) and use of part basement, ground and upper floors as four residential flats (Class C3). Alterations at rear ground and lower ground floor levels including an extension at ground floor level and reconfiguration of the lightwell. Creation of terrace areas at rear ground and third floor levels and a balcony at rear first floor level. Alterations to the front and rear elevations and the installation of plant at main roof level and lower ground floor level with associated screening.",21,21,Upper Wimpole Street,,W1G 6NA,31/03/2015,30/07/2019,,,4,5,-1,-1,-1,Approved,25/02/2014,,,
16/00240/FUL,Bexley,,Completed,All Other,Two storey side extension and single storey front extensions to form entrances to provide 4 x 2 bed flats with associated parking and amenity space.,"2A, 4 and 6","2A, 4 and 6",Green Walk,Crayford,DA1 4JL,25/05/2016,17/09/2019,,,5,1,4,4,4,Approved,25/05/2016,,,
17/0259,Brent,,Completed,All Other,Proposed conversion of existing four bedroom flat at first and second floor levels to one 1-person flat and one 2-person flat.,97,97,Chapter Road,,NW2 5LH,19/02/2019,16/12/2019,,,2,1,1,1,1,Approved,25/04/2017,,,
14590/APP/2018/61,Hillingdon,,Completed,All Other,"Part two storey, part single storey rear extension and single storey rear extension to allow conversion of dwelling into 2 x 2-bed self contained flats with associated parking and amenity space",19,19,Hoppner Road,Hayes,UB4 8PY,10/04/2019,03/12/2019,,,2,1,1,1,1,Approved,05/04/2018,,,
22463/APP/2017/4169,Hillingdon,,Completed,All Other,"2 x two storey, 2-bed, semi-detached dwellings with associated parking and amenity space, involving demolition of existing car repair sheds",3,3,Cromwell Road,Hayes,UB3 2PP,13/06/2019,05/02/2020,,,3,1,2,2,2,Approved,22/02/2018,,,
18/03724/FUL,Lambeth,,Completed,All Other,"Use of the property as a single family dwellinghouse (Use Class C3), together with erection of a dormer window to the rear roofslope along with installation of three rooflights to the front roofslope, erection of a single storey ground floor side infill extension and replacement window on the first floor.",69,69,Casewick Road,London,SE27 0TB,01/03/2019,20/02/2020,,,1,2,-1,-1,-1,Approved,12/11/2018,,,
17/AP/2948,Southwark,,Completed,All Other,"Conversion of the existing single dwellinghouse into x1 3-bedroomed flat, x1 studio flat and x1 1-bedroomed flat; construction of one single-storey rear extension and two single-storey side extensions, all at ground floor level; installation of a window and door on the front elevation at ground floor level; installation of x4 rooflights on the main pyramid roof; installation of x2 rooflights on the roof of the three-storey rear wing.",10,10,MIDDLETON DRIVE,,SE16 6RZ,01/10/2018,06/04/2019,,,3,1,2,2,2,Approved,03/11/2017,,,
16/05628/FUL,Lambeth,,Completed,All Other,Demolition of the existing building and garages for the construction of a residential building with 15 dwellings with highway access and associated works. (Resubmission of 15/06757/FUL),6,6,Elms Road,London,SW4 9EU,07/03/2018,20/02/2020,,,15,8,7,7,7,Approved,14/12/2017,,,
17/00623/FUL,Bexley,,Completed,All Other,"Alterations and refurbishment of existing building to provide mixed use including business (Class B1), day nursery (Class D1), cafe (Class A3), residential (Class C3a) and leisure (Class D2). Creation of a roof terrace and roof-top PV array, external landscaping, signage and external lighting.",Lakeside Complex 2,Lakeside Complex 2,Bazalgette Way,London,SE2 9AN,08/05/2018,27/09/2019,,,2,1,1,1,1,Approved,06/07/2017,,,
18/02961/FUL,Lambeth,,Completed,All Other,"Conversion of the single dwellinghouse to provide 4 self-contained residential units, along with the provision of cycle and bin stores, plus landscaping.",60,60,Acre Lane,,SW2 5SP,20/11/2019,02/04/2020,,,4,1,3,3,3,Approved,12/02/2019,,,
P1005.17,Havering,,Completed,All Other,"Change of Use from single dwelling to 1 x 3 bedroom flat and 1 x 2 bedroom flat. External alterations, removal of external staircase and demolition of an outbuilding.",68,68,Eastern Road,Romford,RM1 3QA,25/03/2019,07/08/2019,,,2,1,1,1,1,Approved,14/09/2018,,,
5380/APP/2018/3022,Hillingdon,,Completed,All Other,"Two storey, 6-bed, detached dwelling house with habitable basement and roof space and installation of new vehicular crossover to front, involving demolition of existing dwelling house",6,6,Linksway,Northwood,HA6 2XB,05/07/2019,15/10/2021,,,1,1,0,0,0,Approved,30/10/2018,,,
15/01802/FULL,Westminster,,Completed,All Other,"Demolition of the existing buildings at 47-53 Queen Anne Street behind retained front facades and redevelopment to provide a building comprised of lower ground, ground and first to fourth floors for a mix of uses including offices (Class B1) on part lower ground, part ground, part first floors and second to fourth floors, medical purposes (Class D1) on part lower ground and part ground floors, and two residential flats (Class C3) on part ground and part first floor levels, other alterations including the installation of mechanical plant to new rear first floor flat roof, installation of a quench pipe outlet to rear first floor level and associated works.",47 - 53,47 - 53,Queen Anne Street,,W1G 9JG,01/02/2016,30/07/2019,,,2,4,-2,-2,-2,Approved,29/05/2015,,,
P1259.17,Havering,,Completed,All Other,"Conversion of a 3 bedroom house to 2 no. flats (1 x 1 bed, 1 x 2 bed) with proposed two storey in-fill extension to the front of the existing property as well as part two storey / part single storey rear extensions.",240,240,Rainham Road,RAINHAM,RM13 7TP,31/03/2020,31/03/2020,,,2,1,1,1,1,Approved,25/10/2017,,,
17/02252/FUL,Bexley,,Completed,All Other,Demolition of existing bungalow and erection of 2 x 3 bed semi-detached dwellings with associated parking.,55,55,Brunswick Road,Bexleyheath,DA6 8EL,04/12/2018,13/11/2019,,,2,1,1,1,1,Approved,16/11/2017,,,
18/00280/FULL1,Bromley,,Completed,All Other,Conversion of first and second floor maisonette to form 2 one bedroom flats,53,53,Mottingham Road,,SE9 4QZ,15/06/2018,18/05/2019,,,2,1,1,1,1,Approved,26/03/2018,,,
185817HH,Ealing,23/01/2019,Completed,All Other,Conversion of two self-contained flats into a single family dwellinghouse (Retrospective),3,3,Leonard Road,Southall,UB2 5HZ,30/05/2019,03/09/2019,,,1,2,-1,-1,-1,Approved,30/05/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/185817HH;
2018/2545,Hackney,,Completed,All Other,Erection of rear roof extensions to facilitate conversion of 1 self-contained dwelling (use class C3) into 2 self-contained dwellings (Class C3) and associated external alterations to include the replacement of doors with windows and a new rear stairwell from the rear alleyway to provide access.,240-242,240-242,Morning Lane,,E9 6RQ,07/01/2019,02/08/2019,,,2,1,1,1,1,Approved,12/11/2018,,,
16/AP/3749,Southwark,,Commenced,All Other,Construction of a side extension to the ground floor public house and a roof extension to create fifth and sixth floors to provide 4 x 2 bed apartments; Demolition of ground floor lean to structure to courtyard and of fifth floor one bed flat.,"West Combe Apartments, 123","West Combe Apartments, 123",Newington Causeway,London,SE1 6BN,07/11/2019,,,,4,1,3,-1,-1,Approved,07/11/2016,,,
18/01487/FUL,Lambeth,,Completed,All Other,"Conversion into 3 self contained units, 1 x 1 bedroom, 1 x 2 bedroom and 1 x 3 bedroom, together with a ground and part upper ground floor rear extension. Provision for associated bicycle and refuse storage.",21,21,Martell Road,,SE21 8ED,23/08/2018,10/06/2019,,,3,2,1,1,1,Approved,01/06/2018,,,
18/6975/FUL,Barnet,,Completed,All Other,Conversion of existing dwelling into 2no self-contained flats at first and second floor levels. Insertion of new side gable window and repositioning of existing first floor side window. Addition of one window to rear elevation. Removal of 2 chimney stacks. Associated cycle store and refuse and recycling store (Amended plans and description),32,32,Long Lane,West Finchley,N3 2PU,05/09/2019,25/01/2020,,,2,1,1,1,1,Approved,19/03/2019,,,
2018/3248,Wandsworth,,Completed,All Other,"Conversion of basement, ground floor & first floor flats to create 6 flats (2 x 2-bedroom and 4 x 1-bedroom). Lightwells to front with railings and bin and bicycle storage area to front. Alterations including erection of a part single-, part two-storey rear extension with terraces at ground floor level.",38-40,38-40,Fernlea Road,,SW12 9RN,11/02/2017,21/10/2019,,,6,2,4,4,4,Approved,15/11/2018,,,
49804/APP/2015/4083,Hillingdon,,Completed,All Other,Creation of second floor to provide 1 x 2-bed self contained flat and first floor rear extension to existing flat,45,45,Coldharbour Lane,Hayes,UB3 3EE,25/04/2018,07/11/2019,,,2,1,1,1,1,Approved,05/01/2016,,,
PA/15/00997,Tower Hamlets,,Completed,All Other,"Conversion of the 4 bed dwellinghouse to two flats consisting of 1 x 3Bed 4P flat at ground floor, 1 x 2B 3P flat at first floor and second floor.",147,147,Mellish Street,London,E14 8PJ,25/05/2018,01/07/2019,,,2,1,1,1,1,Approved,17/06/2015,,,
17/03277/FUL,Croydon,,Completed,All Other,"Demolition of existing building and erection of two storey building with accommodation on the roof level comprising 8 two bedroom and 1 three bedroom flats: provision of associated access, 10 parking spaces, cycle storage and refuse store",1,1,Shirley Church Road,Croydon,CR0 5EF,01/04/2019,21/06/2019,,,9,1,8,8,8,Approved,15/09/2017,,,
2015/4332,Hackney,,Completed,All Other,Amalgamation of two-flats to convert property to a single family dwellinghouse (Class C3).,Flat A & B 52,Flat A & B 52,Walsingham Road,,E5 8NF,05/01/2019,18/11/2019,,,1,2,-1,-1,-1,Approved,11/02/2016,,,
19/0739/FUL,Richmond upon Thames,02/05/2019,Completed,All Other,"Reinstatement of Flat 9 on Ground Floor at Clarendon House, as consented in Planning Approval 02/1505. (Since 2003 the accommodation has been used as part of Flat 1 to provide a family-sized flat)","Clarendon Gardens, Flat 1",23,Kew Gardens Road,,TW9 3HD,23/10/2019,23/10/2019,,,2,1,1,1,1,Approved,23/10/2019,,,
182224FUL,Ealing,10/05/2018,Completed,All Other,Conversion of dwellinghouse into two self-contained flats; single-storey rear extension (following demolition of existing rear extension); alterations to side fenestration of outrigger building involving installation and removal of openings; and associated cycle and refuse storage facilities,16,16,Airedale Road,Ealing,W5 4SD,10/12/2018,06/08/2019,,,2,1,1,1,1,Approved,07/08/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/182224FUL;
191682CPE,Ealing,12/04/2019,Completed,All Other,Use of part of property as nine self-contained residential flats (Lawful Development Certificate for an Existing Use),47,47,Amherst Road,West Ealing,W13 8LX,07/06/2019,07/06/2019,,,9,1,8,8,8,Approved,07/06/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/191682CPE;
2016/03704/FUL,Hammersmith and Fulham,,Completed,All Other,"Erection of an additional floor at roof level; erection of two storey rear extension at upper ground and first floor levels; erection of a single storey rear extension, to the side of the existing back addition at lower ground floor level in connection with the conversion of the property from two self- contained flats to four self-contained flats.",18,18,New King's Road,London,SW6 4SA,29/07/2019,01/02/2020,,,4,2,2,2,2,Approved,02/11/2016,,,
2016/1596,Hackney,,Completed,All Other,Conversion of single dwellinghouse to one 3-bed and one 2-bed flats; erection of single-storey rear/side extension at ground floor level; basement excavation to establish additional habitable areas; erection of front lightwell at basement level with bay window and metal railing surrounds; erection of rear lightwell at basement level with full height and width glazed sliding door and glazed balustrade surrounds; erection of dormer extension to main rear roof; installation of two rooflights to main front roof,16,16,Albion Road,,N16 9PJ,14/03/2017,01/07/2019,,,2,1,1,1,1,Approved,11/07/2016,,,
16/01548/FULL,Westminster,,Completed,All Other,"Use of ground and basement floors as a retail shop (Class A1), use of upper floors as two self-contained flats (1x2 bedroom flats and 1x1 bedroom flat) and erection of a mansard roof extension.",6,6,Marylands Road,,W9 2DZ,24/06/2016,01/09/2019,,,3,1,2,2,2,Approved,24/06/2016,,,
18/00368/FULL,Westminster,,Completed,All Other,Alterations to combine flats 44A and 44B to create one flat. (Linked to 18/00369/LBC),44A & 44B,44A & 44B,Randolph Avenue,,W9 1BE,14/03/2018,01/06/2019,,,1,2,-1,-1,-1,Approved,14/03/2018,,,
16/05818/FULL,Westminster,,Completed,All Other,"Use of building as four flats (Class C3), installation of plant at rear ground floor level and on the fourth floor terrace and external alterations",7,7,Hill Street,,W1J 5LE,18/11/2016,01/12/2019,,,4,2,2,2,2,Approved,18/11/2016,,,
2018/0246,Hackney,,Completed,All Other,Conversion of the existing residential unit (at first and second floor level) into two units; erection of a first floor rear extension and erection of a mansard style roof extension to create an additional storey at third floor level.,148,148,Stoke Newington High Street,,N16 7JL,26/10/2018,14/01/2020,,,2,1,1,1,1,Approved,14/05/2018,,,
18/0318/FUL,Richmond upon Thames,,Completed,All Other,"Change of use of existing basement area to residential (C3); part single; part two-storey rear extension (following demolition of existing rear extensions/outrigger); hip to gable and rear dormer roof extension; two rooflights to the front roofslope; decking to the rear; replacement of shop front fenestration with front door and window to accommodate the conversion of the existing 2x1 bed flats to a 1x2 bedroom (4 person) dwellinghouse with a study room with associated hard and soft landscaping, boundary treatment, cycle and refuse/recycle storage and 1 no. off-street parking space.",35,35,Staines Road,Twickenham,TW2 5BG,01/11/2018,18/03/2020,,,1,1,0,0,0,Approved,09/10/2018,,,
181394FUL,Ealing,27/03/2018,Completed,All Other,Conversion of dwellinghouse into three self-contained flats.,1,1,Leythe Road,Acton,W3 8AW,15/05/2018,16/03/2020,,,3,1,2,2,2,Approved,15/05/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/181394FUL;
18/AP/2400,Southwark,,Completed,All Other,"Conversion of the existing single dwelling house into 2 x 2 bed 1x1 bed flats (3 units) together with the construction of a single storey rear extension, rear dormer extension and third floor roof terrace to rear on existing outrigger.",17,17,York Grove,London,SE15 2NY,01/01/2019,24/05/2019,,,3,1,2,2,2,Approved,05/10/2018,,,
P0474.16,Havering,,Completed,All Other,Proposed Demolition of Existing Four Bedroom House and Erection of New Self-Build Six Bedroom Detached Dwelling with Double Garage,Trevonny 31,Trevonny 31,Woodlands Avenue,Hornchurch,RM11 2QT,12/10/2018,05/09/2019,,,1,1,0,0,0,Approved,02/06/2016,,,
192403CPE,Ealing,31/05/2019,Completed,All Other,Continued use of a property as three self-contained residential units (Lawful Development Certificate for Existing Use),57,57,Somerset Road,Southall,UB1 2UD,23/07/2019,23/07/2019,,,3,1,2,2,2,Approved,23/07/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/192403CPE;
2016/2883,Hackney,,Completed,All Other,"Erection of mansard roof, erection of three-storey rear extension at basement, ground and first floor levels and creation of front a rear lightwells to facilitate conversion of property from two to three self contained residential units (1x1-bed, 1x2-bed and 1x3-bed).",53,53,Dunlace Road,,E5 0NF,01/08/2018,03/02/2020,,,3,2,1,1,1,Approved,28/09/2016,,,
185532FUL,Ealing,23/01/2019,Completed,All Other,Conversion of dwellinghouse into two self-contained flats including associated alteration involving the insertion of a entrance door to the front elevation,52,52,Northcroft Road,West Ealing,W13 9SX,27/03/2019,15/01/2020,,,2,1,1,1,1,Approved,27/03/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/185532FUL;
2018/01842/FUL,Hammersmith and Fulham,,Completed,All Other,"Erection of a single storey rear extension, to the side and rear of the existing back addition; excavation of the front and rear garden to form lightwells in connection with the enlargement of the existing basement; erection of an external staircase from basement to ground floor level at the rear of the property; alterations to the side of single storey back addition; conversion of the basement and ground floor level into 2 x 2 bedroom self-contained flats.",7,7,Macfarlane Road,London,W12 7JY,27/08/2019,10/01/2020,,,2,3,-1,-1,-1,Approved,21/02/2019,,,
2018/00541/FUL,Hammersmith and Fulham,,Completed,All Other,Conversion of an existing maisonette at ground and lower ground floor level into 2no. self-contained flats; erection of a single storey rear extension at lower ground floor level to the side of the existing back addition; formation of a roof terrace at upper ground floor level over part of the flat roof of the proposed single storey rear extension enclosed with a 1.1 metre high glazed balustrade; installation of French doors to replace existing window to the rear elevation at upper ground floor level to provide access to the proposed roof terrace; installation of bi-folding doors to the rear elevation of the proposed single storey extension at lower ground floor level; and installation of French doors to replace existing window to the rear elevation at lower ground floor level.,88A,88A,Devonport Road,London,W12 8NU,10/08/2018,27/08/2019,,,2,1,1,1,1,Approved,16/05/2018,,,
2018/5449,Wandsworth,,Completed,All Other,Erection of mansard roof extension to main rear roof (with french doors and safety railings) and rooflights to front. Alterations to fenestration of three storey back addition. Alterations and extensions in connection with reconfiguration of layout of Flats C and D.,Flats C & D 19,Flats C & D 19,Devereux road,,SW11 6JR,31/03/2019,10/12/2019,,,2,2,0,0,0,Approved,04/03/2019,,,
16/4795/FUL,Barnet,,Completed,All Other,"Erection of 7 new Almshouses and conversion of gardener's store, office and green house to 2 no further Almshouses with new canopy to front elevation, changes to fenestration, 3 no roof lights to the front elevation and a single storey side extension with associated car parking and refuse",1-16 Ravenscroft Cottages,1-16 Ravenscroft Cottages,Potters Lane,High Barnet,EN5 5AG,28/09/2016,15/07/2019,,,9,15,-6,-6,-6,Approved,28/09/2016,,,
71960/APP/2017/4429,Hillingdon,,Completed,All Other,"Two storey attached dwelling house with associated parking and amenity space and part two storey, part single storey rear extension",14,14,Vine Close,West Drayton,UB7 9HH,12/04/2018,01/05/2019,,,2,1,1,1,1,Approved,12/04/2018,,,
2019/3277,Wandsworth,,Completed,All Other,Alterations including erection of two storey rear/side extension and erection of mezzanine floor above existing back addition and a roof terrace at fourth floor level and create additional floor of accommodation in connection with conversion of existing flat into 1 x 1-bedroom and 1 x 3-bedroom flats. Replacement timber windows to the front.,13a,13a,St Johns Hill,,SW11 1TN,20/09/2019,11/11/2019,,,2,1,1,1,1,Approved,19/09/2019,,,
15/07500/FUL,Barnet,,Completed,All Other,Conversion of existing single dwelling house to 2no self contained flats with associated bike and refuse store. Insertion of new side windows. New bi fold doors to rear,63,63,Audley Road,West Hendon,NW4 3EU,27/07/2017,13/05/2019,,,2,1,1,1,1,Approved,27/07/2017,,,
16/AP/1047,Southwark,,Completed,All Other,"Erection of a two storey rear extension; new mansard roof with terrace and windows to the front and rear; terrace to the 1st floor; relocating the entrance from Goodrich Road to Landells Road; creating 3 x self-contained flats, incorporating 2 x 2 bedroom flats and 1 x 1 bedroom flat",65,65,Goodrich Road,,SE22 9EQ,01/01/2018,08/08/2019,,,3,2,1,1,1,Approved,01/06/2016,,,
17/00208/FUL,Bexley,,Completed,All Other,"Conversion and alterations to the existing public house including a first floor rear extension and alterations to roofline incorporating two side dormer extensions to provide 5 residential units comprising 1 x studio flat , 1 x 1 bed flats, 2 x 2 bed flats and 1 x 3 bed flat.","The Royal Charlotte Public House, 38 - 40","The Royal Charlotte Public House, 38 - 40",Station Road,Dartford,DA1 3QG,09/10/2018,16/08/2019,,,5,1,4,4,4,Approved,15/12/2017,,,
15/3183/FUL,Richmond upon Thames,,Completed,All Other,Conversion of existing lower ground floor property and existing upper first floor property (5a and 5b) into one dwelling space and single storey rear extension,5A And 5B Upper Lodge Mews,5A And 5B Upper Lodge Mews,Bushy Park,,TW12 1NE,03/12/2018,01/07/2019,,,1,2,-1,-1,-1,Approved,30/12/2015,,,
180282FUL,Ealing,01/02/2018,Completed,All Other,Conversion of two self-contained flats into a single dwellinghouse; single storey side extension (following demolition of existing side addition); alterations to the existing window openings and the insertion of two windows to the side elevations at ground floor level.,44,44,Mill Hill Road,Acton,W3 8JH,18/01/2019,09/06/2019,,,1,2,-1,-1,-1,Approved,27/03/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/180282FUL;
18/1415/FUL,Barnet,,Commenced,All Other,Demolition of existing house and erection of a two storey dwelling house with rooms in roof space,31,31,Uphill Road,Mill Hill,NW7 4RA,01/04/2020,,,,1,1,0,-1,-1,Approved,11/04/2018,,,
2016/2028,Hackney,,Completed,All Other,"Demolition of single-storey side extension and erection of a two-storey side extension, alterations of the existing rear extension, internal alterations to merge two dwellings into one and installation of front railings.",99,99,Tottenham Road,,N1 4EA,12/06/2018,04/07/2019,,,1,2,-1,-1,-1,Approved,27/07/2016,,,
P1251.18,Havering,,Completed,All Other,Demolish of existing bungalow and erection of two semi-detached dwellings,34,34,Knightsbridge Gardens,Romford,RM7 9AD,28/05/2019,28/05/2019,,,2,1,1,1,1,Approved,16/11/2018,,,
1711/APP/2016/1469,Hillingdon,,Completed,All Other,"2 x first floor extensions and extension to and conversion of roof space to habitable use to include 8 front roof lights to allow conversion of 2 x self contained flats into 3 x 1-bed and 2 x 2-bed self contained flats with associated cycle space, refuse stores, installation of vehicular crossover to front and part demolition of existing ground floor shop to create access to rear",50-52,50-52,High Street,Northwood,HA6 1BL,03/08/2017,30/06/2019,,,5,2,3,3,3,Approved,22/06/2016,,,
2016/04374/FUL,Hammersmith and Fulham,,Completed,All Other,"Erection of a rear roof extension involving an increase in the ridge height by 200mm; erection of a rear extension at second floor level over part of the existing back addition; erection of a part one, part two storey rear extension at ground and first floor level; erection of a single storey rear extension to the side of the extended back addition; installation of 2no rooflights in the front roofslope; replacement of 1no window with a new window to the side of rear back addition at first floor level; conversion of the existing building into 2 x two bedroom self-contained flats.",35,35,Lysia Street,London,SW6 6NF,30/11/2016,01/07/2019,,,2,1,1,1,1,Approved,30/11/2016,,,
2018/03458/FR3,Hammersmith and Fulham,,Completed,All Other,Conversion of a single family dwelling house into 2no. two bedroom self-contained flats.,5,5,Micklethwaite Road,London,SW6 1QD,30/05/2019,30/05/2019,,,2,1,1,1,1,Approved,11/01/2019,,,
2019/0753,Wandsworth,,Completed,All Other,"Alterations including erection of hip to gable and dormer roof extension to main rear roof; erection of part single, part two-storey rear extension in connection with conversion of dwellinghouse into 1 x 3 bedroom, 1 x 2 bedroom and 1 x 1 bedroom flats.",23,23,Eardley Road,,SW16 6DA,10/10/2019,31/03/2021,,,3,1,2,2,2,Approved,17/04/2019,,,
2015/3076/P,Camden,,Commenced,All Other,"Two-phased mixed use development to provide 116 residential units (Class C3), community facility (Class D1) and retail and commercial space (Class A1/A3/A4) across 8 plots including on green/open space in plots 2,3,4. Development would range from 3 to 11 storeys in height, with associated landscape and public realm works, reorganisation of car parking and associated infrastructure works, following demolition of Dick Collins Hall, Victory Public House, and the Cape of Good Hope Public House. All in association with High Speed 2 proposals.",Regent's Park Estate - HS2 linked,Regent's Park Estate - HS2 linked,Robert Street,,NW1,30/03/2016,,,,118,182,-64,-64,-64,Approved,09/12/2015,,,
17/04206/FUL,Newham,,Completed,All Other,Conversion of two separate dwellings into one apartment dwelling (Application site is within the Forest Gate Town Centre Conservation Area).,16,16,Sebert Road,Forest Gate,E7 0NQ,01/04/2018,31/03/2020,,,1,1,0,0,0,Approved,07/03/2018,,,
15/14637/FUL,Kingston upon Thames,,Completed,All Other,"Proposed erection of 4 no. 4-storey, 4-bed residential dwellings (Class C3) following the demolition of the existing 2-storey building.",The Well House,The Well House,George Road,,KT2 7NR,01/09/2019,18/02/2020,,,4,1,3,3,3,Approved,15/09/2016,,,
13/11081/FULL,Westminster,,Completed,All Other,"Excavation beneath footprint of existing property, rear courtyard and front lightwell to create basement extension with swimming pool, installation of a replacement lift within a raised extension to the rear of the building, refurbishment of front facade including reinstatement of period sash window features, modifications and refurbishment of the rear elevation including realignment of windows and installation of mechanical plant equipment under the front pavement vaults and at roof level, all in association with the use of the property as a single family dwelling.",36,36,Wilton Crescent,,SW1X 8RX,22/04/2016,12/08/2019,,,1,3,-2,-2,-2,Approved,11/03/2014,,,
185338FUL,Ealing,31/01/2019,Completed,All Other,"Continued use of Nos 23-24 as two residential units (Retrospective); conversion of former dental clinic at Nos 20-21 to three self-contained residential units; associated landscaping, refuse storage; and external alterations to side elevation",20-24,20-24,Haven Green,Ealing,W5 2UP,27/03/2019,06/09/2019,,,2,1,1,1,1,Approved,27/03/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/185338FUL;
P0073.12,Havering,,Completed,All Other,Re-application of P1246.11 - Demolition of existing office/shop/dwelling and erection of 3 terraced houses (revised design and layout).,The Thatched House,The Thatched House,Upminster Road South,Rainham,RM13 9AX,08/03/2015,07/06/2019,,,3,1,2,2,2,Approved,09/03/2012,,,
15/16255/FUL,Kingston upon Thames,,Completed,All Other,Erection of a two storey rear infill extension at first and second floor levels to facilitate the conversion of a five bedroom split level maisonette into two (two bedroomed) flats.,122A,122A,Ewell Road,,KT6 6HA,10/08/2018,01/05/2019,,,2,1,1,1,1,Approved,14/09/2015,,,
16/05241/FUL,Lambeth,,Completed,All Other,"Excavation to provide a basement level to enlarge the existing 1-bed flat at ground floor level to create a 3-bed flat, including provision of front and rear lightwells; rear sunken patio, lowered garden, formation of a rear external staircase at ground floor level leading to lowered garden and replacement of rear doors at ground floor level.",9,9,Wavertree Road,,SW2 3SJ,01/05/2017,16/05/2019,,,1,1,0,0,0,Approved,31/10/2016,,,
18/01886/FUL,Bexley,,Completed,All Other,Single storey front extension and change of use from a single dwelling (Class C3) to HMO (House of Multiple Occupation (Class C4) for up to 4 people).,11,11,Redpoll Way,Erith,DA18 4BU,16/01/2019,04/07/2019,,,1,1,0,0,0,Approved,21/09/2018,,,
2017/00034/FUL,Hammersmith and Fulham,,Completed,All Other,Conversion of the first floor flat into 2 x self-contained studio flats.,103,103,Uxbridge Road,London,W12 8NL,28/06/2018,27/08/2019,,,2,1,1,1,1,Approved,29/06/2017,,,
2017/04464/FUL,Hammersmith and Fulham,,Completed,All Other,"Demolition of the existing building comprising of 2no self-contained flats with the exception of the front facade, erection of a replacement part three and part four storey plus-basement single family dwellinghouse.",68,68,Waterford Road,London,SW6 2DR,01/04/2019,01/01/2020,,,1,2,-1,-1,-1,Approved,07/02/2018,,,
