LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
P/2982/15,Harrow,01/07/2015,Commenced,All Other,"Approval of all reserved matters for Phase 1B only (land west of Harrow View - formerly Zoom leisure sports grounds) and details pursuant to conditions 5(Phasing Plan), 8(Urban Design Report), 9(Energy Strategy), 10(Ecology and Biodiversity Strategy), 11(Construction Management Plan), 12 (Housing Schedule), 13(Daylight and Sunlight Assessment), 14(Surface Water Drainage Strategy), 15(Accessibility Strategy), 16(Lighting Strategy), 17(Refuse Strategy), 19(Arboricultural Strategy), 20(Landscaping), 21(Transport Strategy), 22(Heritage Impact Assessment), 23(Levels), 37(Flood Risk Assessment) and 42(Site Waste Management Plan) following outline planning permission granted under P/3405/11 dated 21.12.2012, which was varied by outline planning permission P/0873/14 dated 23.12.2014 for the comprehensive, phased, mixed use development of land at Harrow View and Headstone Drive",Kodak Sports Ground And Pavilion,Kodak site,Harrow View,Harrow,HA2 6QQ,23/03/2016,,,,315,0,315,315,217,Approved,26/10/2015,,,http://site.com?appref=P/2982/15-or-903664
16/00753/FULL1,Bromley,,Completed,All Other,"Replacement part one/two storey detached building for A1 (retail) use to ground floor and C3 (residential) use to first floor, with balcony to front.",123a,123a,Southborough Lane,Bromley,BR2 8AP,01/01/2018,01/01/2018,,,1,0,1,1,1,Approved,17/08/2016,,,
17/2779/NMA,Richmond upon Thames,,Completed,All Other,Non Material Amendment to Planning Permission 17/2779/VRC (Removal of condition U05665 - NS09 (Formally condition 9 - Lifetime Homes Standards) of Planning Permission 16/0523/VRC) Amendments to include internal amendments to revise housing mix in Latchmere House and changes to the south west elevation.,HMP Latchmere House,HMP Latchmere House,Church Road,,TW10 5HH,02/05/2016,31/03/2020,,,42,0,42,42,42,Approved,09/03/2018,,,
PP/2015/0787,Ealing,17/02/2015,Completed,All Other,Demolition of existing single storey rear extension; conversion of the existing part two/part single storey side extension to provide a one bedroomed single family dwellinghouse; alterations to provide 5 car parking spaces; alterations to external amenity space and reconfiguration of existing vehicular access (drop kerb) (RETROSPECTIVE),158A Uxbridge Road,158A,Uxbridge Road,Southall,UB1 3DP,11/11/2015,01/04/2018,,,1,0,1,1,1,Approved,30/06/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2015/0787;
164405FUL,Ealing,25/08/2016,Completed,All Other,"Construction of a mansard roof extension to accomodate a 1x2 bedroom self-contained flat; external alterations to front, side and rear facades, changes to existing windows.",33 Horn Lane,33,Horn Lane,London,W3 9NJ,15/04/2017,01/02/2018,,,1,0,1,1,1,Approved,27/01/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/164405FUL;
162129VAR,Ealing,19/04/2016,Completed,All Other,"Variation of condition 2 (approved plans) of planning permission PP/2014/4105 dated 18/12/2014 for 'Construction of part five, part six storey residential building involving excavation to provide lower ground floor level to provide 50 flats (20 x 1 bed, 19 x 2 bed, 10 x 3 bed and 1 x 4 bed); provision of car parking at lower ground floor level and on-site private amenity space (following demolition of former four storey Kings Arms Public House)'. Alteration to provide for the subdivision of flat 5 to create two separate residential units",The Kings Arms,Former Kings Arms Public House,The Vale,London,W3 7JT,24/06/2016,06/06/2017,,,2,1,1,1,1,Approved,07/12/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/162129VAR;
15/04941/FULL3,Bromley,,Completed,All Other,"Demolition of existing buildings except Bassetts House. Redevelopment of site comprising alterations to and change of use of Bassetts House to residential (Class C3) and conversion to form 13 flats (7 x 1 bed, 4 x 2 bed and 2 x 3 bed), erection of 102 dwellings (16 x 1 bed flats, 26 x 2 bed flats, 5 x 3 bed houses, 52 x 4 bed houses and 3 x 5 bed houses); and associated car parking (175 spaces), cycle parking and landscaping (including new boundary treatment) and other associated works.",Bassetts Day Care Centre,Bassetts Day Care Centre,Acorn Way,Orpington,BR6 7WF,05/09/2016,23/06/2020,,,115,0,115,115,115,Approved,02/06/2016,,,
P/2013/4556,Ealing,06/02/2014,Completed,All Other,"Two storey rear extension (involving excavation of land to the rear), rear dormer roof extension to main roof (together with conversion of the roofspace to habitable accommodation), 4 rooflights (2 on front roofslope and 2 on the rear roofslope), external staircase to the rear (providing access to the first floor flat), and relocation of existing kitchen extract duct to facilitate the separation of the existing upper floor flat (presently ancillary to the ground floor commercial use) to a separate self-contained 2 bedroom residential unit, together with a new 1 bedroom residential annex to the rear and associated amenity space, boundary treatment and refuse storage.",179 South Ealing Road,179,South Ealing Road,London,W5 4RH,03/04/2016,01/10/2017,,,1,0,1,1,1,Approved,03/04/2014,,,https://pam.ealing.gov.uk/online-applications/PLAN/P/2013/4556;
PP/2014/6553,Ealing,09/02/2015,Completed,All Other,"Redevelopment of the site to provide a four storey residential building fronting Acton Lane containing five units (3 x 1 bedroom flats and 2 x 2 Bedroom flats) Including the construction of a 3 storey building to the rear of the site containing four units (2x1 bed & 2x2 bed) involving excavation to provide a basement level incorporating on-site amenety space, landscaping & refuse storage.",229 Knightsbridge House,229 Knightsbridge House,Acton Lane,London,W4 5DD,01/06/2017,01/04/2020,,,9,7,2,2,2,Approved,08/09/2020,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2014/6553;
0582/13,Redbridge,20/03/2013,Completed,All Other,Extension to above and rear to provide four storey building with 16 additional flats (summary),25-31,25A,Goodmayes Road,Goodmayes,IG3 9FH,15/09/2015,21/12/2017,,,16,0,16,16,16,Approved,10/12/2013,,,
P122428,Islington,07/12/2012,Commenced,All Other,"The change of use of the existing vacant ground floor and basement to form a single dwelling house, and including the construction of an additional floor with integrated balcony. (Listed Building Consent application reference P122429 also submitted).",Land Lying To North East,,St John Street,London,EC1V 4PR,,,,,1,0,1,0,1,Approved,23/01/2014,,,
P2013/3814/FUL,Islington,14/10/2013,Completed,All Other,Single storey roof extension in connection with the creation of three x 2-bedroom dwellings.,Peninsula Court,2,Basire Street,London,,07/07/2016,01/07/2017,,,3,0,3,3,3,Approved,09/12/2013,,,
162971FUL,Ealing,20/06/2016,Completed,All Other,"Construction of 3 x three storey dwelling houses, including excavation to provide a lower ground floor level, on-site amenity and refuse storage ( following demolition of existing garages) (Alternative scheme to planning permission ref: PP/2015/0662)",Garages Adjacent 2,2,Willcott Road,London,W3 9QX,01/01/2018,27/12/2017,,,3,0,3,3,3,Approved,06/10/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/162971FUL;
PP/2015/1371,Ealing,11/03/2015,Completed,All Other,Conversion of two self-contained flats into a single dwellinghouse.,60,60,Woodfield Road,Ealing,W5 1SH,,10/10/2017,,,1,2,-1,0,1,Approved,06/05/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2015/1371;
16/05036/VOC,Lambeth,,Completed,All Other,"Variation of Condition 1 (Approved Plans) and 44,45,46,47,48,49,50,51,52,53 (SAP Calculations), and 56,57,58,59 (BREEAM) of planning permission ref. 13/03935/OUT (Demolition of existing buildings on the site and retention of basement to provide a mixed use development comprising full planning permission for 5 blocks (of 4, 9 (2no), 22 and 36 storeys) which includes 415 dwellings (Class C3), 2,652 sqm GIA employment floorspace (Class B1), 802 sqm GIA retail (Class A1- A5) associated basement car parking, storage and servicing, new public realm and open space; and outline planning permission for a two form of entry primary school (Class D1) 8,600 sqm GEA (maximum) and associated servicing and means of access). Summary of Amendments sought: - Inclusion of amendments to Conditions 1 (Approved Plans), 44,45,46,47,48,49,50,51,52,53 (SAP Calculations), and 56,57,58,59 (BREEAM) as previously approved under permission 15/02277/VOC; - Replacement of Energy Strategy and Energy Statement (Waterman, Oct 2013, Rev D) approved under planning permission 13/03935/OUT with (1) Energy Assessment Rev.2 (Silcock Dawson) (March 2015) approved under planning permission 15/02277/VOC together with (2) Energy & Sustainability Strategy Addendum (Wallace Whittle, August 2016); - Amendment to the overall heights of Block C and F through the insertion of one additional floor; - Amendments to the roof of Block D to provide additional residential accommodation within the mansard roof; - The subdivision of 2 bed units in Block B and amendments to balcony positions; - Tenure changes to units within Blocks B and C; and - An increase of 29 units within the Site (total 470 units including the additional units already approved under 15/02277/VOC).","Keybridge House, 80","Keybridge House, 80",South Lambeth Road,,SW8 1RG,26/01/2017,28/08/2020,,,470,0,470,470,467,Approved,26/01/2017,,,
171180FUL,Ealing,10/03/2017,Completed,All Other,"Construction of an end of terrace two storey, two bedroom dwellinghouse, with associated carparking, refuse storage, cycle storage, and private amenity space.",81 A Cornwall Avenue,81A,Cornwall Avenue,Southall,UB1 2TQ,01/06/2017,02/03/2018,,,1,0,1,1,1,Approved,04/05/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/171180FUL;
15/04458/OUT,Bromley,,Completed,All Other,"Outline application in respect of access and layout for the introduction of an access road and erection of three detached dwellings, each with a double garage, parking and associated landscaping",Land at rear of 207-215,Land at rear of 207-215,Kings Hall Road,Beckenham,BR3 1LL,01/04/2018,01/04/2018,,,3,0,3,3,3,Refused,23/09/2016,,,
PP/2015/1551,Ealing,15/04/2015,Completed,All Other,Construction of four three storey four-bedroom terraced houses,Land Between 20 And 24,Land between 20 and 24,Bideford Avenue,Greenford,UB6 8DF,11/01/2016,15/10/2017,,,4,0,4,4,4,Approved,31/07/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2015/1551;
16/05080/FULL1,Bromley,08/11/2016,Completed,All Other,Conversion of the property into 5 two bedroom self-contained flats together with the erection of two storey side and rear extensions and roof alterations to incorporate rear dormer extension.,,8,Rodway Road,,BR1 3JL,17/06/2019,17/06/2019,,,5,1,4,4,4,Approved,06/02/2017,,,
P2014/4716/FUL,Islington,03/12/2014,Completed,All Other,Erection of a roof extension to 36 Islington Green and one and two storey building at 1A Camden Walk with a courtyard infill btween them to create a single 2 bedroom residential duplex unit (C3) over retail and market uses (A1) on ground floor.,,36,Islington Green,London,N1 8DU,05/10/2015,14/06/2017,,,1,0,1,1,1,Approved,13/04/2015,,,
P2013/0727/FUL,Islington,08/03/2013,Completed,All Other,"The extension rearwards of the existing third floor, and the addition of a set back fourth floor to provide two additional residential units.",Vision House,50,Peerless Street,London,,25/11/2016,15/11/2017,,,2,0,2,2,2,Approved,06/03/2014,,,
15/02592/FULL1,Bromley Custodian Code,17/07/2015,Completed,All Other,Demolition of the existing garage to the side of 19 Ullswater close and the construction of a three storey 3 bedroom house and associated parking.,,19,Ullswater Close,,BR1 4JF,,19/05/2017,,,1,0,1,1,1,Refused,07/09/2015,,,
172223FUL,Ealing,03/05/2017,Completed,All Other,Construction of a two storey plus basement dwelling to the rear of the 2 Denmark Road fronting on to St Leonards Road; with amenity space and cycle storage and waste storage,Criel House,2,Denmark Road,London,W13 8RG,01/07/2019,01/04/2018,,,1,0,1,1,1,Approved,14/12/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/172223FUL;
P2013/0930/FUL,Islington,01/05/2013,Completed,All Other,"Demolition of existing building and construction of 5 and 6 storey mixed-use building to provide a commercial unit at basement, ground and first floor, and 6 residential units on the floors above.",,16,Northdown Street,London,N1 9BG,14/09/2015,19/09/2017,,,6,0,6,6,6,Approved,08/11/2013,,,
PA/13/02644,Tower Hamlets,,Commenced,All Other,"Section 73 application (minor material amendment) for variation of condition 30 of planning application ref: PA/08/504, dated 17th October 2008, involving an additional 38 residential units (1150 in total), revised housing mix, removal of car parking spaces and replacement with additional cycle parking spaces, reduction in floor area of health club and Retail/Restaurant (A1-A5) uses, increase in height of building 1 by 0.75 metres, design amendments to buildings 1 and 9, and layout and landscaping amendments","Baltimore Wharf - Phase 1 & 2, (Fmr London Arena), 36","Baltimore Wharf - Phase 1 & 2, (Fmr London Arena), 36",Limeharbour,,E14,19/06/2007,,,,1150,0,1150,1150,1148,Approved,24/04/2014,,,
PP/2014/6352,Ealing,09/02/2015,Completed,All Other,"To No. 24 Kingsbridge Avenue: Conversion of single family dwelling to two (2x 3 bed) flats; part single storey, part two storey rear extension; side roof extension; three additional windows (retrospective planning permission) and increase the size of rear roof extension (retrospective in a modified form). To No. 26 Kingsbridge Avenue: side roof extension; external alterations and reduction in openings (retrospective planning permission) and increased width but reduced depth to part single storey, part two storey rear extension; alterations (increased window size) to rear roof extension and internal alterations (retrospective in a modified form).",26 Kingsbridge Avenue,24,Kingsbridge Avenue,London,W3 9AJ,07/08/2015,17/08/2017,,,2,1,1,1,1,Approved,17/07/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2014/6352;
164046FUL,Ealing,15/08/2016,Completed,All Other,First and second floor rear extension to an existing building to provide a self contained residential maisonette,20-22 Broadway,20-22,Broadway,London,W13 0SU,05/06/2017,15/10/2017,,,1,0,1,1,1,Approved,12/04/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/164046FUL;
PP/2014/6246,Ealing,23/12/2014,Completed,All Other,"Construction of four storey rear extension (lower ground, ground, first and second floor levels) following the demolition of existing two storey rear extension, to provide six (6) additional self-contained flats (4 x 1 bed and 2 x 3 bed) with balconies on the rear elevation at first and second floor level, insertion of windows in both side elevations, six rooflights; together with communal (partly sunken) private amenity space to rear, cycle store to the side and bin store to the front and tree protection provision resulting in a total of 12 flats.",19 North Common Road,19,North Common Road,London,W5 2QB,18/01/2016,10/10/2017,,,6,0,6,6,6,Approved,17/09/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2014/6246;
