LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
2015/0589,Wandsworth,,Completed,All Other,Change of use from multiple-occupancy (Sui - Generis) to single family dwelling house (class C3).,51,51,Rusholme Road,,SW15 3LF,01/04/2015,31/03/2016,,,1,0,1,1,1,Approved,01/04/2015,,,
56093/APP/2013/2432,Hillingdon,,Completed,Prior Approval,Change of use to eight self contained flats,69 - 77,69 - 77,PARK WAY,,HA4,,01/05/2015,,,8,0,8,0,8,Approved,10/10/2013,,,
3507/APP/2013/2327,Hillingdon,,Completed,All Other,"Demolition of existing buildings and redevelopment to provide 50 residential units in 3 buildings with associated car parking and cycle parking spaces, communal amenity areas, landscaping, private gardens and balconies utilising existing access.",26-36,26-36,HORTON ROAD,YIEWSLEY,UB7 7EG,11/11/2014,29/07/2015,,,50,0,50,50,50,Approved,17/01/2014,,,
H/00657/14,Barnet,,Completed,Prior Approval,Change of use from B1 office to C3 residential (1 Unit).,2 Apex Parade,2 Apex Parade,Selvage Lane,,NW7 3JT,01/02/2015,11/08/2015,,,1,0,1,1,1,Approved,15/04/2014,,,
15/01010/CEU,Enfield,,Completed,All Other,Use as a single family dwellinghouse.,The Lodge,The Lodge,Cattlegate Road,,EN2 9DL,16/07/2015,16/07/2015,,,1,0,1,1,1,Approved,16/07/2015,,,
2014/00327/FUL,Hammersmith and Fulham,,Completed,All Other,Change of use of part of basement and part of ground floor of both 188 and 190 Wandsworth Bridge Road from retail (Class A1) into 2 x two bedroom self-contained residential flats;,188 and 190,188 and 190,Wandsworth Bridge Road,,SW6 2UF,10/12/2014,24/09/2015,,,2,0,2,2,2,Approved,17/03/2014,,,
14/3118/P3JPA,Richmond upon Thames,,Completed,Prior Approval,Change of use of ground and first floor from offices (B1) to residential (C3) comprising 8 no. 1 bed flats,19-22,19-22,Victoria Villas,,TW9 2JX,01/04/2015,14/09/2015,,,8,0,8,8,8,Approved,10/09/2014,,,
2007/4191,Wandsworth,,Completed,All Other,Construction of rear extension at first and second floor levels to form a 1-bedroom flat with roof terrace.,50,50,Lavender Hill,,SW11 5RH,04/01/2011,01/04/2016,,,1,0,1,1,1,Approved,09/11/2007,,,
13/3147/P3JPA,Richmond upon Thames,,Completed,Prior Approval,"Prior approval for change of use of the first, second and third floors from class B1(a) Offices to C3 Residential",32,32,York Street,,TW1 3LJ,01/11/2014,19/06/2015,,,3,0,3,3,3,Approved,07/10/2013,,,
2015/0530,Wandsworth,,Completed,Prior Approval,Prior approval for conversion of shop units (Use Class A1) to 2 self-contained residential units (Use Class C3) including alterations to shopfront to form new frontages.,375-377,375-377,Garratt Lane,,SW18 4DY,01/05/2015,31/03/2016,,,2,0,2,2,2,Approved,24/03/2015,,,
PP/2011/2638,Ealing,,Completed,All Other,"Demolition of the existing two storey rear extension and erection of a two storey rear extension; installation of a dormer window to the rear roofslope and rooflights to the front and side roofslope; formation of an additional residential unit (to create four in total); external alterations including the provision of cycle parking, car parking and landscaping",116,116,The Grove,Ealing,W5 3SH,31/07/2014,16/05/2015,,,1,0,1,1,1,Approved,18/08/2011,,,
14/01888/P,Croydon,,Completed,All Other,"Alterations; use as 5 two bedroom, 1 one bedroom and 1 studio flats; erection of two storey rear extension, formation of parking area",150,150,Church Road,Upper Norwood,SE19 2NT,10/01/2015,24/03/2016,,,7,0,7,7,7,Approved,10/10/2014,,,
14/05273/P3JPA,Lambeth,,Completed,Prior Approval,Application for Prior approval for the change of use from office (Use Class B1) to provide three self contained flats(Use Class C3).,48,48,Cavendish Road,,SW12 0DG,01/08/2015,16/02/2016,,,3,0,3,3,3,Approved,01/12/2014,,,
12/03617/P,Croydon,,Completed,All Other,Erection of a pair of two storey three bedroom semi detached houses; formation of vehicular accesses and provision of associated parking,Land between 28 & 30,Land between 28 & 30,Swallowdale,Forestdale,CR2 8SJ,09/09/2014,23/11/2015,,,2,0,2,2,2,Approved,21/03/2013,,,
13/AP/1988,Southwark,,Completed,All Other,"Alterations and extension to existing frontage block increasing the height and extending rearward with a two storey extension at first and second floor level, with first floor extension to the rear linked to the main vlock via a first floor covered walkway, and change of use of upper floors from ancillary commercial space to create 5 self contained flats (x2 studio, x2 one bed, x1 two bed) (Use Class C3). Works also include the installation of outdoor private amenity areas at first floor to the rear and a new shopfront onto Rye Lane.",14-16,14-16,RYE LANE,,SE15 5BS,04/04/2015,08/03/2016,,,5,0,5,5,5,Approved,17/06/2014,,,
PA/10/01616,Tower Hamlets,,Completed,All Other,1. Erection of an additional second floor to result in a three storey building. 2. The change of use from first floor from class use B8 to residential. The proposal retains commercial at ground floor level and 9 residential flats at first and second floors with associated works including cycle spaces.,34 - 48,34 - 48,Vyner Street,London,E2 9DQ,15/10/2011,09/12/2015,,,9,0,9,9,9,Approved,23/09/2010,,,
PA/13/00958,Tower Hamlets,,Completed,All Other,Change of use and conversion of existing pram store at Ardent House to 1 No. residential unit,"Ardent House, 320","Ardent House, 320",Roman Road,,E3,04/08/2014,25/06/2015,,,1,0,1,1,1,Approved,10/06/2013,,,
38796/APP/2015/2871,Hillingdon,,Completed,Prior Approval,Change of use of ground floor of Albany House from offices (Use Class B1) to provide 5 x 1-bed flats (Use Class C3) (Prior Approval),73-89,73-89,Station Road,West Drayton,UB7 7LT,22/06/2015,29/03/2016,,,5,0,5,5,5,Approved,07/10/2015,,,
13/02101,Newham,,Completed,All Other,"Erection of a six and three storey building. The development comprises 44 residential units. Inclusive of ( 21 x 1bed, 10 x 2 bed and 13 x 3 bed). The ground floor contains a 220sqm D1 community use facility, car parking, cycle stores and refuse for the residents",213 To 217,213 To 217,Barking Road,Canning Town,E16 4HH,31/03/2014,31/03/2016,,,44,0,44,44,44,Approved,11/03/2014,,,
2013/1613,Hackney,,Completed,All Other,"Demolition of the existing building and redevelopment to provide a 5-storey (including basement) building comprising commercial floorspace (class B1a Office and B1c Light Industrial) 777.8sqm at ground floor and basement level and residential units at first to fourth floors (24 No. comprising 9 x 1 bed, 11 x 2 bed and 4 x 3 bed), and other associated works.",17 - 20,17 - 20,Parr Street,,N1 7EN,11/06/2014,06/06/2015,,,24,0,24,24,24,Approved,11/06/2014,,,
13/P3084,Merton,,Completed,Prior Approval,Conversion of the existing office space (use class B1a) at ground floor level to residential (use class C3) creating a new 2 bedroom dwelling.,Caxton House,Caxton House,Lower Green West,,CR4 3AF,01/01/2014,17/12/2015,,,1,0,1,1,1,Approved,02/12/2013,,,
15/00997/GPDO,Croydon,,Completed,Prior Approval,Use of first floor as flat,5A Russell Hill Parade,5A Russell Hill Parade,Russell Hill Road,Purley,CR8 2LE,01/04/2015,23/10/2015,,,1,0,1,1,1,Approved,02/03/2015,,,
B2014/69340,Sutton,,Completed,Prior Approval,Change of use from (Use Class B1a) office to 21 (Use Class C3 Residential) flat units.,Marshalls Court,Marshalls Court,Marshalls Road,,SM1 4DU,01/09/2014,20/11/2015,,,21,0,21,21,21,Approved,10/06/2014,,,
2012/2164,Wandsworth,,Completed,All Other,Construction of a new 3-bedroom house (adjacent to existing house at 17-19 Shellwood Road).,Land Adjacent 17-19,Land Adjacent 17-19,Shellwood Road,,SW11 5BJ,07/12/2015,31/03/2016,,,1,0,1,1,1,Approved,23/08/2012,,,
2012/2222,Hackney,,Completed,All Other,"Demolition of existing buildings and construction of a new building up to 6 storeys comprising Class B1 (Office) uses at ground floor and 32 (15 x 1 bed, 11 x 2 bed and 6 x 3 bed) self contained residential units on upper floors together with associated access, disabled parking space and amenity terraces.",Westgate Centre,Westgate Centre,Westgate Street,,E8 3RU,07/08/2013,27/10/2015,,,32,0,32,32,32,Approved,08/03/2013,,,
D2015/71917,Sutton,,Completed,All Other,"Erection of a part one part two storey side and rear extension and loft conversion involving a dormer window at front, three dormer windows at side and a dormer window at rear in connection with the conversion of premises into one 1- bedroomed and four 2 - bedroomed self contained flats with retention of front part of ground floor for office use. Provision of cycle store and four car parking spaces (one for office use and three for residential use) at rear and separate office and residential refuse facilities at side.",115,115,STAFFORD ROAD,Wallington,SM6 9BN,01/10/2015,01/04/2016,,,5,0,5,5,5,Approved,24/07/2015,,,
2012/3161/P,Camden,,Completed,All Other,"The addition of a basement (Class C3) in conjunction with the erection of 2 x 3-storey town houses fronting Willes Road previously approved on 18/05/2012 (Ref. 2012/1549/P) as an amendment to planning permission granted on 13/05/2008 (Ref: 2007/4426/P -for refurbishment and restoration of the sports centre to provide 2 swimming pools, learner pool, gym & studio spaces including internal and external alterations to the building; works of conversion, partial demolition and extensions to provide 10 self-contained flats and 1 x 4 bed town house on Grafton Road and 3 x 3 bed town houses on Willes Road).",Site to rear of Kentish Town Sports Centre,Site to rear of Kentish Town Sports Centre,Willes Road,,NW5 3DU,05/12/2012,23/12/2015,,,2,0,2,2,2,Approved,31/10/2012,,,
131876,Brent,,Completed,All Other,"Demolition of detached side garage, subdivision of site and erection of detached 2-storey 3 bedroom dwellinghouse with provision for off street car parking associated hard and soft landscaping",Adj to 7,Adj to 7,Preston Hill,Harrow,HA3 9SB,12/02/2014,12/04/2015,,,1,0,1,1,1,Approved,29/08/2013,,,
PA/12/02131,Tower Hamlets,,Completed,All Other,"Redevelopment of the site by the erection of a seven storey residential building comprising 60 (100%) affordable housing units including associated shared and private amenity space,landscaping, disabled parking, cycle parking and use of viaduct arches to provide ancillary plant room, residential storage area, waste storage, and ancillary residential facilities.",Land Adjacent,Land Adjacent,Repton Street,,E14,13/08/2013,14/01/2016,,,60,0,60,60,60,Approved,21/03/2013,,,
15/2796/FUL,Richmond upon Thames,,Completed,All Other,"Change of use from A1 to C3 for the rear of the property and convert it to a three bedroom flat with new proposed door to garden, new windows and replacement windows.",90,90,Kew Road,,TW9 2PQ,01/10/2015,23/12/2015,,,1,0,1,1,1,Approved,25/09/2015,,,
PAN/2013/3068,Ealing,25/07/2013,Completed,Prior Approval,"Change of use from Offices (Use Class B1a) to residential (Use Class C3) to use as 2 residential units (Class J, 56 day Prior Approval Process)",1145,1145,Greenford Road,Greenford,UB6 0DP,09/11/2014,09/09/2015,,,2,0,2,2,2,Not Required,18/09/2013,,,https://pam.ealing.gov.uk/online-applications/PLAN/PAN/2013/3068;
10/02957/P,Croydon,,Completed,All Other,Demolition of existing buildings; erection of 3/4/6/8 storey building comprising community use on part of ground floor and 99 flats in the remainder of the building; formation of vehicular access and provision of associated parking (renewal of planning permission 07/02637/P),"Bedford House, 380","Bedford House, 380",London Road,Croydon,CR0 2SU,09/10/2013,18/08/2016,,,99,0,99,99,99,Approved,24/08/2011,,,
15/03381/P,Croydon,,Completed,All Other,Alterations; erection of single storey rear extensions and use of lower ground floor as 2 one bedroom flats (amended plans received 29/09/15,21,21,Sylvan Road,London,SE19 2RU,10/10/2015,01/04/2016,,,2,0,2,2,2,Approved,05/11/2015,,,
14/02746/FULL1,Bromley,,Completed,All Other,Erection of 3 three bedroom two storey terraced dwellings with landscaping and car parking spaces (amendment to permission granted under ref 09/02991 for 2 four bedroom houses).,St Josephs House,St Josephs House,High Street,St Mary Cray Orpington,BR5 4AR,05/09/2014,31/10/2015,,,3,0,3,3,3,Approved,05/09/2014,,,
2015/2461,Hackney,,Completed,All Other,Existing use of the premises as a self contained dwelling (use class C3),7,7,Gransden Avenue,,E8 3QA,04/09/2015,04/09/2015,,,1,0,1,1,1,Approved,04/09/2015,,,
2010/6319/P,Camden,,Completed,All Other,Change of use of first floor from offices ancillary to the ground floor level retail unit (Class A1) to a self-contained 2-bedroom flat (Class C3).,295,295,Euston Road,,NW1 3AD,25/07/2011,26/10/2015,,,1,0,1,1,1,Approved,03/05/2011,,,
13/05898/FUL,Lambeth,,Completed,All Other,"Redevelopment of the property to provide a A4 public house at ground and basement levels; 2 x 1bed flats, 1 x 2 bed and 1 x 3 bed flat from first to fourth floor levels. Erection of rear extensions from basement to third floor level and roof. External alterations to the front and rear facades including provision of balconies at the rear and a roof lantern at first floor level.","Pierres , 23","Pierres , 23",Westow Hill,,SE19 1TQ,01/04/2014,05/10/2015,,,4,0,4,4,4,Approved,04/03/2014,,,
P14-00794PLA,Enfield,,Completed,All Other,"Conversion of care home to eight self-contained flats ( 2 x 4 bedroom, 3 x 2 bedroom, 2 x 1 bedroom flats and a studio flat), involving a single storey rear extension,1 no. new side dormer and roof light, enlargement of rear dormers and rearrangement of forecourt to create 5 parking spaces","Bushberry Lodge, 91","Bushberry Lodge, 91",Wellington Road,Enfield,EN1 2PW,02/11/2015,31/03/2016,,,8,0,8,8,8,Approved,15/10/2015,,,
14/02784/FULL3,Bromley,,Completed,All Other,"Change of use from offices to 4 residential flats. Enlargement of ground floor by enclosing the undercroft parking area together with creation of two new windows to ground floor and replacement windows, doors and refuge storage.","Archers Court, 48","Archers Court, 48",Masons Hill,Bromley,BR2 9JG,10/08/2015,24/03/2016,,,4,0,4,4,4,Approved,05/11/2014,,,
DC14/088645,Lewisham,,Completed,Prior Approval,"Prior Approval for the change of use of the building at Kelvin House, Worsley Bridge Road, Sydenham SE26 from office B1(a) to provide 27 residential units (C3).",Kelvin House,Kelvin House,Worsley Bridge Road,,SE26 5BE,01/03/2015,05/11/2015,,,27,0,27,27,27,Approved,30/09/2014,,,
F/03705/12,Barnet,,Completed,All Other,Creation of 2no. self-contained flats above existing building block.,681-687,681-687,Finchley Road,Childs Hill,NW2 2JP,31/03/2014,06/08/2015,,,2,0,2,2,2,Approved,05/04/2013,,,
15/04718,Barnet,,Completed,All Other,Use of building as a self contained residential bungalow,147,147,Arlington Road,Brunswick Park,N14 5BA,14/08/2015,14/08/2015,,,1,0,1,1,1,Approved,14/08/2015,,,
14/00096/GPDO,Croydon,,Completed,Prior Approval,"Use of ground, first, second , fourth and fifth floors as 56 flats","Sycamore House, 799","Sycamore House, 799",London Road,,CR7 6AW,03/02/2015,19/10/2015,,,56,0,56,56,56,Approved,06/03/2014,,,
2014/6666,Wandsworth,,Completed,Prior Approval,Prior approval for conversion of first to third floors from office (Use Class B1a) to 6 residential units (Use Class C3).,50-54,50-54,Putney High Street,,SW15,20/08/2015,31/03/2016,,,6,0,6,6,6,Approved,16/01/2015,,,
H/05657/13,Barnet,,Completed,All Other,"Conversion of first floor from storage into 1 self-contained flat and associated external alterations to include insertion of new entrance door and walkway in the rear elevation, increase in depth of existing rear dormer and insertion of 4 roof lights in front elevation.",4,4,Hale Lane,Hale,NW7 3NX,22/02/2015,22/05/2015,,,1,0,1,1,1,Approved,27/01/2014,,,
2013/1699,Hackney,,Completed,All Other,"Demolition of existing buildings on site, and construction of part 5, 6, and 9 storey buildings to provide 107 residential units (25x1, 54x2, 28x3 beds) associated public realm, hard and soft landscaping, 2 car parking spaces (1 car club and 1 disabled), refuse storage and secure cycle racks for 134 bicycles.",218,218,Green Lanes,,N4 2HB,28/04/2014,04/10/2016,,,109,0,109,109,109,Approved,23/04/2014,,,
10/06833/FULL,Westminster,,Completed,All Other,"Extension of time for the commencement of development granted planning permission 16 April 2008 (extant permission: RN: 07/05190); namely, for demolition of existing public house and redevelopment to provide a building of basement, ground and eight upper floors to Marsham Street and part six/part eight upper floors to Page Street comprising restaurant (Class A3) at basement and ground floor level and 14 residential units (3 x 1 bed, 7 x 2 bed and 4 x 3 bed) on the upper floors.",75,75,Page Street,,SW1P 4LT,12/07/2012,01/08/2015,,,14,0,14,14,14,Approved,13/06/2011,,,
