LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
19/04909/FULL1,Bromley,18/11/2019,Completed,All Other,Demolition of existing garage and erection of a detached two storey 4 bedroom dwelling with integral garage on land adjacent to 10 Stock Hill.,,110,Main Road,,TN16 3AY,12/04/2022,13/12/2022,,,1,0,1,1,1,Approved,21/09/2020,,,
230161CPE,Ealing,20/01/2023,Completed,All Other,Conversion of garage into habitable room in each one of the 6 identical houses (Lawful Development Certificate for an Existing Development),1-6 Essex Park Mews,,Essex Park Mews,London,W3 7RJ,23/02/2023,23/02/2023,,,6,6,0,0,0,Approved,23/02/2023,,,https://pam.ealing.gov.uk/online-applications/PLAN/230161CPE;
22/04772/LE,London Borough of Croydon,15/11/2022,Completed,All Other,Use of the building as 2 self-contained flats (4 year established use),,211,Gloucester Road,,CR0 2DW,10/01/2023,10/01/2023,,,2,1,1,1,1,Approved,10/01/2023,,,
2021/2571/P,Camden,24/05/2021,Completed,All Other,Amalgamation of two flats into a single family dwellinghouse; erection of a single storey rear extension; erection of a rear roof extension; installation of front and rear rooflights; alterations to front boundary wall,,6,Narcissus Road,,NW6 1TH,01/04/2022,16/12/2022,,,1,2,-1,-1,-1,Approved,21/10/2021,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2021/2571/P
185432FUL,Ealing,24/11/2018,Completed,All Other,Construction of a single storey detached three bed four person dwellinghouse in rear garden; with associated amenity space; car parking space; cycle and refuse storage,9 Braid Avenue,9,Braid Avenue,London,W3 7TU,24/01/2021,27/06/2022,,,1,0,1,1,1,Approved,31/07/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/185432FUL;
21/P0977,Merton,05/04/2021,Completed,All Other,"INTERNAL REMODELLING WORKS AND ERECTION OF PART FIRST AND SECOND FLOOR LEVEL REAR EXTENSIONS, INSERTION OF 4X NEW WINDOWS ON THE NORTHERN ELEVATION AND 1X NEW RECESSED BALCONY ON THE SOUTHERN ELEVATION; PROPOSED WORKS TO FACILITATE THE CREATION OF 1X 3B UNIT ON THE UPPER LEVEL.",Flat 1,251A,Langdale Avenue,Mitcham,CR4 4AE,28/12/2021,01/06/2022,,,1,0,1,1,1,Approved,25/06/2021,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=21/P0977
2020/0812,Hackney,06/08/2020,Completed,All Other,Lawful use of the property as a residential unit (not live work).,"Flat B, 126 Northwold Road Hackney London E5 8RA",126,,,E5 8RA,21/06/2021,09/06/2022,,,1,1,0,0,0,Approved,30/09/2020,,,
211670,Waltham Forest,28/05/2021,Completed,All Other,Lawful Development Existing - Retention of use as 4 persons House of Multiple Occupation (HMO) comprising of 4 bedrooms (Use Class C4/Sui Generis).,"9 Crawley Road, Leyton, London, E10 6RJ",,,,,22/08/2021,29/09/2022,,,1,0,1,1,1,Approved,22/07/2021,,,
4927/APP/2022/3657,Hillingdon,02/12/2022,Completed,All Other,Erection of a 5bed detached dwellinghouse (Application for a Certificate of Lawful Development for an Existing Development),4 THE COVERT,,NORTHWOOD,,,30/01/2023,30/01/2023,,,1,0,1,1,1,Approved,30/01/2023,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=4927/APP/2022/3657
19/3419/FUL,Richmond upon Thames,13/11/2019,Completed,All Other,"Demolition of existing dwellinghouse and erection of detached two storey dwellinghouse, associated hard and soft landscaping",,8,Sandy Lane,,TW10 7EN,,15/01/2023,,,1,1,0,0,0,Approved,11/03/2020,,,
21/02780/FUL,Enfield,16/07/2021,Completed,All Other,"Conversion of a single family dwelling house into 3 self-contained flats with associated refuse and cycle storage, together with installation of 3 solar panels.",,182,Southbury Road,,EN1 1YG,01/04/2022,31/03/2023,,,3,1,2,2,2,Approved,24/09/2021,,,
16/02994/P,Croydon,13/06/2016,Commenced,All Other,"Demolition of existing buildings on two sites; erection of 3 to17 storey building with basements comprising 114 flats, community and church space and a retail unit on Island Site and a 3 to 8 storey building comprising 106 flats on south site and public r",Purley Baptist Church And Hall,Purley Baptist Church And Hall,Banstead Road,,CR8,01/04/2021,,,,220,1,219,219,105,Approved,09/07/2020,,,
20/P2366,Merton,27/07/2020,Completed,All Other,"CHANGE OF USE OF UNIT 5 TO DWELLING, NEW DORMER EXTENSION TO REAR ROOF SLOPE OF UNIT 5, ALTERATIONS TO FRONT GROUND FLOOR ELEVATION TO UNIT 5, PROVISION OF BIN AND CYLE STORAGE WITHIN PART OF UNIT 1, ACCESSED VIA EXISTING DOORWAY",,5,Park Avenue Mews,Mitcham,CR4 2FG,01/10/2021,01/10/2022,,,1,0,1,1,1,Approved,03/12/2020,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=20/P2366
221627FUL,Ealing,11/04/2022,Completed,All Other,"Conversion of the existing property into two self-contained residential units and provision of associated cycle storage, refuse storage facilities and amenity space; alongside external alterations",19 Chalfont Way,,Chalfont Way,London,W13 9XN,27/01/2022,09/11/2022,,,2,1,1,1,1,Approved,26/08/2022,,,https://pam.ealing.gov.uk/online-applications/PLAN/221627FUL;
P2019/3786/FUL,Islington,20/12/2019,Completed,All Other,Erection of a single storey building with basement level below with front and rear lightwells (following demolition of the existing single storey garage) to allow for the creation of one self-contained residential unit (1 no. 3 bed) (at No. 14 Northampton Park) . Modifications to boundary wall between no. 12 and 14 Northampton Park. (Listed Building Consent Ref: P2020/0044 also submitted).,,14,Northampton Park,London,N1 2PJ,08/09/2022,08/09/2022,,,1,0,1,1,1,Approved,19/06/2020,,,
21/3971/GPD26,Richmond upon Thames,25/11/2021,Completed,Prior Approval,Conversion from restaurant use class E (B) (formerly A3) to 4 x self contained residential units,,117,London Road,,TW1 1EE,01/03/2022,14/12/2022,,,4,0,4,4,4,Approved,20/01/2022,,,
21/P1233,Merton,26/03/2021,Completed,All Other,"ERECTION OF 2 x 2 BEDROOM DWELLINGHOUSES AT THE REAR SECTION OF LAND AT 35 FLORENCE AVENUE, MORDEN. ALONG WITH ASSOCIATED PARKING, EXTERNAL PLANT, REFUSE AND CYCLE STORAGE, AND LANDSCAPING.",Frances House,35B,Florence Avenue,Morden,SM4 6EX,06/06/2022,17/10/2022,,,2,0,2,2,2,Approved,30/07/2021,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=21/P1233
33323/APP/2020/4196,Hillingdon,24/12/2020,Completed,All Other,"First floor rear extension and conversion of existing dwelling to 2 x 2 bed self-contained flats with associated bin storage, bicycle parking, parking and amenity space",,40,KEITH ROAD,HAYES,UB3 4HP,26/09/2022,06/03/2023,,,2,1,1,1,1,Approved,16/02/2021,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=33323/APP/2020/4196
2877/22,Redbridge,31/08/2022,Completed,All Other,Use as small HMO for up to 6 people. (summary),"76, Wanstead Lane, Ilford, IG1 3SE",76,Wanstead Lane,,IG1 3SE,26/09/2022,26/09/2022,,,1,1,0,0,0,Approved,26/09/2022,,,
21/01135/AXRPA,Bromley,08/03/2021,Completed,Prior Approval,"Change of use of basement and ground floors from retail (Class E) to residential (Class C3) to provide 1 x studio flat on basement and ground floor (56 day application under Class M, Part 3, Schedule 2 of the General Permitted Development Order, 2015 (as amended) for prior approval with regards to transport and highways impacts, flooding risk, contamination risks, impact of the change of use on services, external appearance of the building and provision of adequate natural light to habitable rooms)",,149,Anerley Road,Penge,SE20 8EF,11/04/2024,09/06/2022,,,1,0,1,1,1,Approved,07/05/2021,,,
19/03687/PA,Lambeth,30/09/2019,Completed,Prior Approval,"Prior Approval for change of use and conversion of the buildings from Light Industrial (Use Class B1(C) to Dwellinghouses (Use Class C3) to create 6 no. one bedroom flats within the existing buildings. (To Units 2, 3, 4 and 5).",Garages Rear Of 1 To 7,,Penistone Road,,,01/03/2022,31/03/2023,,,6,0,6,6,6,Approved,21/11/2019,,,
18/04902/REM,Lambeth,,Completed,All Other,"Application for approval of reserved matters with respect to the appearance, landscaping, layout and scale pursuant to conditions 2 (Reserved Matters) and 11 (Hard and Soft landscaping scheme) of Planning Permission ref: 16/01650/OUT (Outline application for the erection of new mixed use part 4-, part 5-storey building to provide replacement tennis club with two floodlit tennis courts, two indoor squash courts and club facilities on ground floor and basement, including ancillary café and hall, with 32 market and affordable (14x 1bed, 12x 2bed and 6x 3bed) dwellings (following demolition of existing tennis club buildings). All matters reserved except access. The proposed development does not accord with the provisions of the development plan in force in the area in which the land to which the application relates is situated. The proposed development is a departure from Policy EN1 of the Lambeth Local Plan (2015) granted on 12.01.2018. [REVISED PLANS]",,"West Norwood Lawn Tennis Club, 128",Knight's Hill,,SE27 0SR,17/02/2020,24/02/2023,,,32,0,32,32,32,Approved,14/11/2019,,,
P2020/0943/FUL,Islington,02/04/2020,Completed,All Other,"Change of use from two flats to single family dwelling, erection of rear extension at ground floor and basement level including additional excavation at basement rear, alterations to rear elevation fenestration, and enlargement of existing roof extension. Refurbishment and conversion of outbuilding to provide habitable space.",,75,Northchurch Road,London,,09/09/2022,09/09/2022,,,1,2,-1,-1,-1,Approved,27/05/2020,,,
23/00428/CLEUD,Westminster,24/01/2023,Completed,All Other,Use of the basement and ground floor as a three bedroom flat and the first and second floor as a two-bedroom flat.,,11,Churton Place,,SW1V 2LN,21/02/2023,21/02/2023,,,2,1,1,1,1,Approved,21/02/2023,,,
221468FUL,Ealing,07/04/2022,Completed,All Other,"Construction of a single storey side extension comprising one self-contained unit with associated parking, private amenity space, refuse and cycle storage to side/rear of existing site; alteration to front, side and rear of property involving hard and soft landscaping; installation of associated parking, private amenity space, refuse and cycle storage to existing two self-contained units",62 Iveagh Avenue,,Iveagh Avenue,London,NW10 7DH,,20/03/2023,,,1,0,1,1,1,Approved,08/06/2022,,,https://pam.ealing.gov.uk/online-applications/PLAN/221468FUL;
21/03829/FUL,Lambeth,30/09/2021,Completed,All Other,"Demolition of the existing building and erection of a part 2, and part 3-storey building to provide four residential units and the provision of refuse and cycle store and communal amenity space.","New Park Court, 1A Porters Lodge",,Brixton Hill,,SW2 1HS,30/06/2022,14/06/2023,,,4,2,2,2,2,Approved,21/02/2022,,,
P1252.21,Havering,24/06/2021,Completed,All Other,The erection of a single storey extension and the subdivision of the plot to create an additional 2-bed dwelling with associated parking and amenity space.,2 Heather Close,,,,RM1 4PD,01/03/2022,27/10/2022,,,2,0,2,2,2,Approved,19/08/2021,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P1252.21
P2015/3050/FUL,Islington,05/08/2015,Completed,All Other,"Demolition of a four-storey residential building and a two-storey community building (D1 Use Class) and 5 garages. Construction of a part four, five and six storey mixed use building comprising 25 residential units (7 x 1 Bed units, 16 x 2 bed units and 2 x 3 bed units), a community centre (D1 Use Class) and a flexible A1/A3/D1 unit and provision of play space and landscaping works.",Charles Simmons House,,Margery Street,London,,28/11/2018,09/03/2023,,,25,16,9,9,9,Approved,16/12/2015,,,
2022/2973,Hackney,08/12/2022,Completed,All Other,"Lawful development certificate (existing) to confirm the use of the flat at 5, 5 Drysdale Street N1 6ND for residential purposes (C3) for a period exceeding 4 years together with the erection of balcony over 4 years from the date of the application.",,"5, 5",DRYSDALE STREET,HACKNEY,N1 6ND,01/04/2023,01/04/2023,,,1,0,1,1,1,Approved,25/01/2023,,,/planning/index.html?fa=getApplication&id=75148
22/AP/0989,London Borough of Southwark,16/03/2022,Completed,All Other,Certificate of lawful development (existing) for use of the property as residential (from previous live/work use).,Flat 5Fossil Court217 Long LaneLondonSouthwarkSE1 4PA,,,,,,15/06/2022,,,1,1,0,0,0,Approved,15/06/2022,,,
22/03199/ELUD,Bromley Custodian Code,12/08/2022,Completed,All Other,Use of the dwellinghouse by not more than three residents as a house in multiple occupation as defined by section 254(2) of the Housing Act 2004 (use class C4) EXISTING LAWFUL DEVELOPMENT CERTIFICATE,,246,Mottingham Road,Mottingham,SE9 4SZ,25/11/2022,25/11/2022,,,1,1,0,0,0,Approved,25/11/2022,,,
2022/4696,Wandsworth,29/11/2022,Completed,All Other,"Alterations include the erection of single-storey rear extension in connection with the conversion of the property into 1 x 3-bedroom and 1 x 4-bedroom flats with associated landscaping, cycle and refuse storage.",,221,Mitcham Lane,London,SW16 6PS,,01/04/2023,,,2,1,1,1,1,Approved,24/01/2023,,,http://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2022/4696
DM2019/02135,London Borough of Sutton,06/01/2020,Completed,All Other,Demolition of existing garage and erection of a detached single storey house with basement. Formation of a new crossover to allow access from Gomshall Avenue with parking to the front and provision of refuse and cycle storage areas.,R/o 101 Godalming Avenue Wallington SM6 8NT,,Godalming Avenue,,,14/04/2021,09/12/2022,,,1,0,1,1,1,Approved,05/03/2020,,,
2019/00621/FUL,London Borough of Hammersmith and Fulham,28/02/2019,Completed,All Other,"Erection of an additional floor at roof level and erection of a rear extension at second floor level, on top of the existing back addition in connection with the creation of 1 x 1 bedroom self-contained flat (Class C3).",,202,Blythe Road,,W14 0HH,01/04/2021,29/07/2022,,,5,4,1,1,1,Approved,07/05/2019,,,
21/2400/GPD15,Richmond upon Thames,05/07/2021,Completed,Prior Approval,Change of use of first floor from B1(a)(Offices) to C3 (residential) use to provide 2 x 1 bed flats,,95,South Worple Way,East Sheen,SW14 8ND,01/02/2022,01/08/2022,,,2,0,2,2,2,Approved,25/08/2021,,,
21/01963/COU,London Borough of Newham,21/09/2021,Completed,All Other,Change of use of the property to parental support centre (Sui Generis),,3,Cabot Way,East Ham,E6 1QS,,31/03/2023,,,0,1,-1,-1,-1,Approved,26/11/2021,,,
22/02673/LDCE,London Borough of Lambeth,25/07/2022,Completed,All Other,Application for a Certificate of Lawful Development (Existing) with respect to use as a self-contained residential unit (Use Class C3).,150 Edgeley Road London Lambeth SW4 6HB,,,,,20/09/2022,20/09/2022,,,1,0,1,1,1,Approved,20/09/2022,,,
19/P0829,Merton,21/02/2019,Completed,All Other,DEMOLITION OF GARAGE AND ERECTION OF A DETACHED 4 BED DWELLINGHOUSE,2,2B,Abbotts Road,Mitcham,CR4 1JP,10/08/2020,23/05/2022,,,1,0,1,1,1,Approved,09/05/2019,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=19/P0829
20/00235/FUL,Enfield,22/01/2020,Completed,All Other,"Erection of a part single, part two storey side/rear extension to facilitate a change from a 1 x 1 bed to a 1 x 2 bed dwelling.",,2A,Green Dragon Lane,,N21 2LD,01/04/2022,31/03/2023,,,1,1,0,0,0,Refused,18/03/2020,,,
73172/APP/2019/3371,Hillingdon,11/10/2019,Completed,All Other,"Two x 2-storey semi-detached, 2-bed dwellings with parking and amenity space and enlargement of vehicular crossover to front, involving demolition of existing bungalow (Resubmission)",GROVE BAY,Grove Bay,GROVE LANE,,UB8 3RG,13/12/2021,18/08/2022,,,2,1,1,1,1,Approved,06/12/2019,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=73172/APP/2019/3371
2022/01821/CLE,London Borough of Hammersmith and Fulham,27/06/2022,Completed,All Other,Continued use of the ground floor as a one bedroom self-contained flat.,Flat 1,17,Armadale Road,,SW6 1JL,19/08/2022,19/08/2022,,,1,0,1,1,1,Approved,19/08/2022,,,
