LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
DC/24/136858,Lewisham,23/07/2024,Completed,All Other,"Retrospective application for demolition of existing 16 bedsits and construction of two residential blocks of 3-6 storeys comprising 30 units of 55+ independent living accommodation (all 1+ bedroom) and 2 units of accommodation (both 4 bedroom) and communal space, together with the provision of associated landscaping, refuse storage, cycle parking, car parking and road improvements at Land at Melfield Gardens, SE6.","LAND AT, MELFIELD GARDENS, LONDON, SE6 3AH",,,,,31/03/2022,31/03/2022,,,32,0,32,32,32,Approved,06/02/2025,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_124781&activeTab=summary
21/3350,Brent,16/09/2021,Commenced,All Other,"Demolition of existing dwelling and erection of a two storey dwelling with converted loft space; installation of additional vehicular access, new access gates; provision of waste storage, car and cycle parking and associated hard and soft landscaping","8 Mount Drive, Wembley, HA9 9ED",,,,,01/04/2022,,,,1,1,0,0,-1,Approved,18/02/2022,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_156816&activeTab=summary
19/2528,Brent,15/07/2019,Completed,All Other,Conversion of maisonette into 2 self-contained flats and provision of cycle storage,"207A Edgware Road, Kingsbury, London, NW9 6LP",207,,,,01/04/2021,15/05/2021,,,2,1,1,1,1,Approved,12/09/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_146157&activeTab=summary
20/4100,Brent,11/12/2020,Completed,All Other,"Proposed conversion of single dwellinghouse into three self contained flats to include installation of fenestration to rear and side elevation and 3 skylight at the rear of the property, subdivision of rear garden, and provision of bin and cycle storage","109 Swinderby Road, Wembley, HA0 4SE",,,,,04/03/2021,17/12/2021,,,3,1,2,2,2,Approved,11/01/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_152911&activeTab=summary
19/2812,Brent,23/08/2019,Completed,All Other,Conversion of single dwelling into 2 x self contained flats (2x 3 beds) and provision of bicycle and refuse storage,"62 Fortunegate Road, London, NW10 9RE",62,,,,19/12/2019,31/03/2022,,,2,1,1,1,1,Approved,18/10/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_146478&activeTab=summary
19/1253,Brent,29/03/2019,Completed,All Other,"Demolition of garages and erection of a 4 storey building comprising 8 self-contained flats (6 x 1 bed and 2 x 2 bed) with provision for car parking, cycle and refuse storage, amenity space and associated landscaping","Garages, Hindhurst Court, Hay Lane & Car Park, Hartgrove Court, 19 Elmwood Crescent, London, NW9",19 Elmwood Crescent Hindhurst Court,,,,13/03/2020,01/04/2022,,,8,0,8,8,8,Approved,12/06/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_144698&activeTab=summary
20/4123,Brent,30/12/2020,Completed,All Other,"Certificate of lawfulness for proposed rear dormer, 2nd floor extension to the rear outrigger and 2 front rooflights to dwellinghouse","55 Earlsmead Road, London, NW10 5QD",,,,,02/03/2021,27/05/2021,,,1,1,0,0,0,Approved,24/02/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_152935&activeTab=summary
18/0283,Brent,22/01/2018,Completed,All Other,"Erection of a ground floor rear extension and rear dormer to provide two residential units (2 x 3 bed) with associated soft and hard landscaping, refuse and cycle storage","18 Harlesden Road, London, NW10 2BX",18,,,,01/05/2018,01/04/2022,,,2,1,1,1,1,Approved,05/04/2018,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_138225&activeTab=summary
19/3045,Brent,26/08/2019,Completed,All Other,"Change of use of part of ground and first floors from financial services (Use class A2) to residential and retail (Use class A1/C3) and provision of four additional flats (2 x 1-bed and 2 x studios). Nos. 122-126: Demolition of the lift shaft at roof level, construction of a rear roof extension and conversion of the loft space.ÿConstruction of a single storey ground floor rear extension and first floor infill extensions, alterations to the existing first floor rear extension, reconfiguration of the ground floor commercial unit to create a residential entrance fronting Wembley Park Drive, 2No. rear facing dormers, 1 No. dormer to the east roof elevation and 1No. dormer to the west roof elevation, rear Julietteÿbalconies at first and second floors, provision of secure cycle and waste storage, insertion of 15No. rooflights and alterations to the fenestration.","122-126 Wembley Park Drive, Wembley, HA9 8HT",122,,,,25/11/2019,20/12/2021,,,4,0,4,4,4,Approved,06/11/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_146731&activeTab=summary
18/1008,Brent,16/04/2018,Completed,All Other,Conversion of dwellinghouse into 2 x self-contained flats,"122 Chapter Road, London, NW2 5LS",122,,,,07/02/2019,05/05/2021,,,2,1,1,1,1,Approved,11/06/2018,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_139033&activeTab=summary
19/2290,Brent,05/12/2019,Completed,All Other,"Demolition of garage and construction of a 2-storey end of terrace dwelling house (2 bedroom) adjoining the west elevation of No. 49 including the provision of a car parking space on street, cycle parking, boundary treatment, subdivision of the rear garden, bin storage and associated landscaping.(revised drawings)","49 Aspen Drive, Wembley, HA0 2PW",49,,,,01/04/2021,12/07/2021,,,1,0,1,1,1,Approved,02/03/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_145886&activeTab=summary
21/0082,Brent,08/01/2021,Completed,All Other,"Certificate of lawfulness for proposed single storey rear extension, refurbishment of existing dormer and installation of front rooflights to dwellinghouse.","9 Kendal Road, London, NW10 1JH",,,,,01/04/2022,16/02/2022,,,1,1,0,0,0,Approved,04/03/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_153255&activeTab=summary
20/1872,Brent,30/06/2020,Completed,All Other,"Conversion of maisonette into two self-contained flats including loft conversion and rear dormer window, installation of 1x front facing and 1x side facing rooflight to existing roofscape, addition of window to first floor side elevation and internal bike stand.","1040A Harrow Road, London, NW10 5NN",,,,,16/10/2020,17/08/2021,,,2,1,1,1,1,Approved,28/08/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_150445&activeTab=summary
20/3610,Brent,13/04/2021,Completed,All Other,Certificate of lawfulness for existing use of property as two self-contained flats (Class C3).,"65 Clarendon Gardens, Wembley, HA9 7LE",,,,,07/06/2021,07/06/2021,,,2,1,1,1,1,Approved,07/06/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_152371&activeTab=summary
DC/21/123831,Lewisham,12/10/2021,Completed,All Other,"Lawful Development Certificate (Existing Use) to ascertain that 4 St Georges Mews, SE8 has been used as a single residential dwelling and not a live-work unit.","4 ST GEORGES MEWS, LONDON, SE8 3RG",,,,,06/12/2021,06/12/2021,,,1,1,0,0,0,Approved,06/12/2021,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_111753&activeTab=summary
DC/20/116127,Lewisham,11/03/2020,Completed,All Other,"Change of use of the upper floors of 38 Catford Hill, SE6, from an unregistered HMO to a 2 bedroom dwelling (Class C3).","38 CATFORD HILL, LONDON, SE6 4PU",,,,,01/04/2022,01/04/2022,,,1,0,1,1,1,Approved,29/04/2020,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_104046&activeTab=summary
21/04821/FUL,London Borough of Croydon,20/09/2021,Commenced,All Other,"Change of use from a single family house to a HMO for up to 7 occupants, with associated site alterations",,292,Green Lane,Norbury,SW16 3BA,01/04/2022,,,,0,1,-1,-1,-1,Approved,03/03/2022,,,
DC/20/119640,Lewisham,12/01/2021,Completed,All Other,"Alterations and conversion of the existing flats at 61A Belmont Hill SE13, into a single dwellinghouse.","61A BELMONT HILL, LONDON, SE13 5AX",,,,,29/05/2021,29/05/2021,,,1,2,-1,-1,-1,Approved,09/03/2021,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_107561&activeTab=summary
DC/20/116178,Lewisham,21/04/2020,Completed,All Other,"Retrospective application for the change of use at 197a Shardeloes Road, SE14, from A1 (Retail) to C3 (Dwelling).","197A SHARDELOES ROAD, LONDON, SE14 6RZ",,,,,16/06/2020,31/03/2022,,,1,0,1,1,1,Approved,16/06/2020,,,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_104097&activeTab=summary
215696FUL,Ealing,17/09/2021,Completed,All Other,Conversion of a one bedroom first floor flat to allow two bedrooms,Flat 2,,Greenford Avenue,London,W7 3DA,06/12/2021,31/01/2022,,,1,1,0,0,0,Approved,12/11/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/215696FUL;
19/0618,Brent,11/03/2019,Completed,All Other,"Demolition of existing 2-storey end of terrace dwellinghouse and attached garage and erection of two 2-storey terraced dwellinghouses (1 x 3-bed and 1 x 4-bed) with first floor front balconies, rear first floor terrace, associated hard and soft landscaping, provision for bin stores and subdivision of garden space.","23 Lechmere Road, London, NW2 5DA",23,,,,23/05/2019,18/05/2021,,,2,1,1,1,1,Approved,23/05/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_144002&activeTab=summary
20/0554,Brent,02/03/2020,Completed,All Other,"Proposed single storey rear extension, addition of rooflight to rear roof slope, addition of window to side elevation at ground floor level, alteration of window to first floor side elevation window to facilitate the conversion of existing dwellinghouse into 2 self-contained dwellings.","2 Larch Road, London, NW2 6SE",2,,,,15/06/2020,10/02/2022,,,2,1,1,1,1,Approved,27/04/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_148988&activeTab=summary
21/0153,Brent,15/01/2021,Completed,All Other,"Certificate of lawfulness for proposed roof extension to side forming a gable end with a rear dormer and 3 front rooflights, a Juliet balcony and addition of a flank rooflight to the dwellinghouse.","1 Randall Avenue, London, NW2 7RL",,,,,01/04/2022,03/11/2021,,,1,1,0,0,0,Approved,10/03/2021,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_153331&activeTab=summary
22/0418,Brent,08/02/2022,Completed,All Other,Certificate of lawfulness for existing conversion of dwellinghouse to 4 self contained flats,"Flats A-D, 28 Greenhill Road, London, NW10 8UE",,,,,04/04/2022,04/04/2022,,,4,0,4,4,4,Approved,04/04/2022,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_158832&activeTab=summary
19/4259,Brent,12/12/2019,Completed,All Other,Change of use of 2 x one bedroom flats to 1 x 3 bedroom flat (revised description),"38A-C Exeter Road, London, NW2 4SB",38,,,,13/03/2020,05/05/2021,,,1,2,-1,-1,-1,Approved,06/02/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_148046&activeTab=summary
19/2354,Brent,02/07/2019,Completed,All Other,Demolition of existing substation and redevelopment of the site to provide 4 residential dwellings & associated hard and soft landscaping,"Electricity Sub Station next to School, Anson Road, London",Electricity Sub Station next to School,,,,20/04/2021,01/04/2022,,,4,0,4,4,4,Approved,27/08/2019,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_145959&activeTab=summary
18/02013/FUL,Barking and Dagenham,19/12/2018,Commenced,All Other,"Phased comprehensive redevelopment of the site via clearance of the remaining structures and the erection of new buildings ranging from 2 to 29-storeys in height to provide 1,089 residential dwellings comprising a mix of 1, 2 and 3 bedroom flats and associated private amenity space, 2,070 sqm flexible commercial floorspace (Use Classes A1/A2/A3/A4/D1), 1,071 sqm employment floorspace (Use Class B1(a), (c)), 637 sqm gymnasium (Use Class D2) and 470 sqm community facility (Use Class D1); together with ancillary management and residents facilities, plant rooms and refuse storage areas. Provision of new vehicular access points, car and cycle parking, public realm with hard and soft landscaping including riverside walk, and other associated works. (Application accompanied by an Environmental Impact Assessment).",Abbey Quay (Abbey Retail Park North),Abbey Quay (Abbey Retail Park North),Abbey Road,,IG11 7AX,22/03/2021,,,,1089,0,1089,334,501,Approved,07/01/2020,,,https://online-befirst.lbbd.gov.uk/planning/index.html?fa=getApplication&id=18281
18/3056,Brent,16/08/2018,Completed,All Other,"Demolition of existing building and erection of a part four and part five storey building comprising drinking establishment (Use class A4) at ground and basement level and 9 self-contained flats above (5 x 1-bed, 3 x 2-bed and 1 x 3-bed) including a new residents entrance gate, glazed screens and doors to side elevation fronting Drakes Courtyard, cycle and waste storage","289 Kilburn High Road, London, NW6 7JR",289,,,,23/04/2019,30/09/2021,,,9,2,7,7,7,Approved,14/12/2018,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_141245&activeTab=summary
20/0034,Brent,13/01/2020,Completed,All Other,Change of use from dwellinghouse to care home (Use Class C2) with loft conversion to include rear dormer window and rear and side rooflights and first floor side extension,"138 The Fairway, Wembley, HA0 3TQ",138,,,,01/04/2021,29/03/2022,,,0,1,-1,-1,-1,Approved,16/03/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_148411&activeTab=summary
18/4074,Brent,24/10/2018,Completed,Prior Approval,Prior approval for change of use from financial or professional services (Use Class A2) to residential (Use Class C3) involving the creation of 6 x studio apartments,"15, 17 & 19 Burnley Road, London, NW10 1ED",15-19,,,,04/06/2020,31/03/2022,,,6,0,6,6,6,Approved,19/12/2018,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_142366&activeTab=summary
20/0682,Brent,09/03/2020,Commenced,All Other,"'Demolition of existing garage and partial demolition of existing single storey rear extension, conversion of the existing dwelling into 2 self-contained dwellinghouses with erection of two-storey side to rear extension, rear dormer window, new vehicular access, cycle, refuse and landscaping provisions to existing dwellinghouse'","26 Grittleton Avenue, Wembley, HA9 6NT",26,,,,26/07/2021,,,,2,1,1,-1,-1,Approved,19/05/2020,,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_149133&activeTab=summary
