LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
18/3117/FUL,Richmond upon Thames,20/09/2018,Completed,All Other,Change of use of the basement and second floor from office (Use Class B1) to two two-bedroom residential dwellings (Use Class C3).,Courtview House,,Hampton Court Road,,,24/01/2019,24/01/2019,,,2,0,2,2,2,Approved,24/01/2019,,,
14/07974/FUL,London Borough of Barnet,16/12/2014,Completed,All Other,Demolition of existing building and erection of two storey house including rooms in roof space and lower ground floor level,Green Oaks,,Pine Grove,Whetstone,N20 8LB,25/04/2016,29/10/2018,,,1,1,0,0,0,Approved,08/04/2015,,,
5253/18,Redbridge,21/12/2018,Completed,All Other,Use as 2 flats. (Summary),92,92,Green Lane,Ilford,,14/02/2019,14/02/2019,,,2,1,1,1,1,Approved,14/02/2019,,,
PP/2015/1410,Ealing,01/04/2015,Completed,All Other,"Conversion of 37 & 39 Mill Hill Road from 8 self-contained flats (4 x1 bed, 2 x 2 bed & 2 x 3 bed) to 8 self-contained two bedroom flats including the construction of three story side extensions, lower-ground and ground floor level rear extensions, the provision of one first floor level terrace and two off street parking spaces (following the demolition of the existing side and rear extensions)",37-39 Mill Hill Road,37-39,Mill Hill Road,London,W3 8JE,11/01/2016,18/05/2018,,,8,8,0,0,0,Approved,03/07/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2015/1410;
19/00180/CLE,London Borough of Newham,21/01/2019,Completed,All Other,"Certificate of lawfulness for the existing use as two separate flats, one on each the ground and first floors.",,294,Burges Road,East Ham,E6 2ES,07/03/2019,07/03/2019,,,2,1,1,1,1,Approved,07/03/2019,,,
177445FUL,Ealing,23/10/2017,Completed,All Other,Alterations to the roof from hip-to-gable end; rear roof extension; installation of two front rooflights; a three storey rear extension from ground floor level; a single storey rear extension at lower ground floor level to facilitate the enlargement of existing flats and the addition of one flat (a total of six flats).,39 The Mall,39,The Mall,London,W5 3TJ,28/03/2018,01/04/2019,,,6,5,1,1,1,Approved,28/03/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/177445FUL;
2017/1441/P,Camden,23/03/2017,Completed,All Other,"Conversion of two existing 2 bed ground floor flats to one 4 bed flat, together with external alterations to create a door to the rear and window to the side.",98,98,Greencroft Gardens,London,NW6 3PH,25/09/2017,24/01/2019,,,1,2,-1,-1,-1,Approved,27/04/2017,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2017/1441/P
2018/4441,Hackney,,Completed,All Other,"Change of use of existing dwelling house (Use Class C3) to 9 classroom (plus ancillary spaces) school for girls accommodating 130 pupils and 20 staff (Use Class D1), together with excavation of existing basement and front and rear garden areas to provide school accommodation in the basement including creation of front and rear lightwells and installation of new windows and doors; external alterations to elevations including the installation of new windows and doors to front and rear; erection of a single storey ground floor rear extension; erection of a first and second floor side extension; erection of dormer extension to rear roof slope; installation of a roof light to front slope and the provision of brick bin store enclosure in front garden; installation of permeable play surface in rear garden. Proposed opening hours 08:00 hours to 18:00 hours on Monday to Friday only and not all on Saturdays, Sundays/Bank holidays. [Note for consultation: Proposal is in part retrospective and proposes changes to the 'as built' development]",49,49,Amhurst Park,,N16 5DL,29/01/2019,01/02/2019,,,0,1,-1,-1,-1,Approved,29/01/2019,,,
2015/5287/P,Camden,21/09/2015,Completed,All Other,"Conversion of existing 5-bed house into 3x self-contained flats (1x one-bed and 2x two-bed). Erection of mansard roof extension and side extension at basement level, replacement of rear basement level window with glazed doors.",,4,Lyme Terrace,London,NW1 0SN,15/12/2015,03/08/2018,,,3,1,2,2,2,Approved,09/12/2015,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2015/5287/P
177773FUL,Ealing,17/10/2017,Completed,All Other,"Conversion of dwellinghouse into nine self-contained residential units (2x studio, 2x one bed, 4x two bed and 1x three bed); part single storey part two storey rear extension; side dormer roof extension within northern roofslope; insertion of windows at ground, first and second floors within northern and southern (side) elevations; roof extension to southern side of the main roof; dormer roof extension to front facing main roof slope; cycle and refuse storage to the front of the site (following demolition of existing single storey rear garage building)",40 Corfton Road,40,Corfton Road,London,W5 2HT,19/04/2018,01/11/2019,,,9,1,8,8,8,Approved,29/04/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/177773FUL;
15/03206/FUL,London Borough of Barnet,02/07/2015,Completed,All Other,"Part single, part two storey side and rear extension and conversion of existing 2no. one bedroom flats into 2no. two bedroom flats and 1no. one bedroom flat",24 Netherlands RoadBarnetEN5 1BW,,,,,22/09/2015,01/07/2018,,,3,2,1,1,1,Approved,22/09/2015,,,
2017/4445,Hackney,,Completed,All Other,Change of use of the 1st and 2nd floors from 2 self contained flats into one 8 bedroom House in Multiple Occupancy (HMO).,180,180,Stamford Hill,,N16 6QX,01/05/2018,12/08/2018,,,0,2,-2,-2,-2,Approved,16/03/2018,,,
2017/3776/P,Camden,04/07/2017,Completed,All Other,"Conversion from 1x self-contained residential flat (C3) to 2 x self-contained flats (C3) (2x2bed units) at 1st and 2nd floor levels, relocation of window at rear upper ground level plus enlargement of 1st floor rear closet wing element.",43,43,Brecknock Road,London,N7 0BT,04/06/2018,02/07/2018,,,2,1,1,1,1,Approved,04/10/2017,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2017/3776/P
183284CPE,Ealing,11/07/2018,Completed,All Other,Continued use of building as a Large HMO (Use Class Sui Generis) (Lawful Development Certificate for Existing Use),85,85,The Vale,Acton,W3 7RG,04/09/2018,04/09/2018,,,0,1,-1,-1,-1,Approved,04/09/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/183284CPE;
16/0108/PRNOPDC,Hammersmith and Fulham,,Completed,Prior Approval,Prior Approval for change of use from offices (Use Class B1a) to 21 residential studios (Use Class C3),Power House,Power House,Old Oak Lane,,NW10 6EJ,01/05/2017,30/07/2018,,,21,0,21,21,21,Approved,24/10/2016,,,
181421FUL,Ealing,17/04/2018,Completed,All Other,Change of use from single dwelling (Use Class C3) to a House in Multiple Occupation (Use Class Sui Generis) (Retrospective application),11,11,Little Ealing Lane,Ealing,W5 4EB,19/07/2018,19/07/2018,,,0,1,-1,-1,-1,Approved,19/07/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/181421FUL;
PP/2014/6523,Ealing,05/12/2014,Completed,All Other,"Change of use of basement and part ground floor level from restaurant (Use Class A3) to Financial and Professional Services (Use Class A2); infill roof extension, mansard roof extension, extension above existing rear outrigger to create an additional fourth storey; two storey, part single storey rear extension and extension to the width of the existing outrigger; conversion of property into three self-contained units.",183 Acton Lane,183,Acton Lane,London,W4 5DA,02/03/2018,01/06/2018,,,3,1,2,2,2,Approved,17/02/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2014/6523;
18/04164/FUL,Croydon,,Completed,All Other,Temporary change of use of a 3 bedroom property from residential use (Class C3) to site office and associated welfare facilities (Sui Generis) until 31st March 2020.,83,83,Hermitage Road,London,SE19 3QN,01/04/2019,18/08/2019,,,0,1,-1,-1,-1,Approved,27/09/2018,,,
2013/1613/P,Camden,10/04/2013,Completed,All Other,Demolition of existing single storey dwelling house and erection of two storey dwelling house including excavation at basement level.,Former 30a,30A,Thurlow Road,London,NW3 5PH,17/05/2016,08/03/2019,,,1,1,0,0,0,Approved,04/11/2013,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2013/1613/P
172738FUL,Ealing,21/07/2017,Completed,All Other,"Creation of a self-contained residential unit in a residential building converted into two self-contained units (to provide a total of three self-contained flats); single-storey rear/side wraparound extension (following demolition of existing single-storey rear extension); first floor rear extension; rear dormer roof extension; installation of a rooflight into a rear roofslope; and provision of associated cycle storage spaces, refuse/recycling storage areas and amenity space",12 The Grove,12,The Grove,London,W5 5LH,23/01/2018,22/03/2019,,,3,2,1,1,1,Approved,29/06/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/172738FUL;
P0146.18,Havering,,Completed,All Other,Change of Use from residential one bedroom flat to a kitchen/toilet and training area for apprentices. (6 work stations),21 'Mitchells Barbers',21 'Mitchells Barbers',Billet Lane,Hornchurch,RM11 1TS,20/07/2018,20/07/2018,,,0,2,-2,-2,-2,Approved,03/01/2020,,,
162700OPDFUL,Ealing,25/05/2016,Completed,All Other,Conversion of one self-contained flat (three bedrooms) into one self-contained flat (two bedrooms) and one studio flat; a rear roof extension and installation of three rooflights to the front roofslope,89 Wells House Road,,Wells House Road,London,NW10 6ED,20/07/2016,01/04/2019,,,2,1,1,1,1,Approved,20/07/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/162700OPDFUL;
184785CPE,Ealing,18/10/2018,Completed,All Other,Continued use of property as three self-contained flats (Lawful Development Certificate for an Existing Use),42 Waverley Gardens,42,North Circular Road,London,NW10 7EE,21/01/2019,21/01/2019,,,3,3,0,0,0,Approved,21/01/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/184785CPE;
5004/18,Redbridge,11/12/2018,Completed,All Other,Use as 2 flats. (Summary),460,460,Ilford Lane,Ilford,IG1 2NF,04/02/2019,04/02/2019,,,2,1,1,1,1,Approved,04/02/2019,,,
2014/3327/P,Camden,15/05/2014,Completed,All Other,"Erection of four storey building plus part basement comprising 13 residential units (2 x 1 bed, 7 x 2 bed & 4 x 3 bed) following demolition of 4 x 4 bed single family dwellinghouses.",Former 264,264-270,Finchley Road,London,NW3 7AA,31/03/2015,09/04/2018,,,13,4,9,9,9,Approved,31/03/2015,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2014/3327/P
18/2244/FUL,London Borough of Barnet,23/04/2018,Completed,All Other,Conversion of property into 2no self-contained flats following first floor rear extension and new front porch,,38,Cleveland Gardens,Cricklewood,NW2 1DY,18/09/2017,10/01/2019,,,2,1,1,1,1,Approved,18/06/2018,,,
182780CPE,Ealing,12/06/2018,Completed,All Other,Continued use of ground floor as 2 self-contained flats (Lawful Development Certificate for an Existing Use),25 Mattock Lane,25,Mattock Lane,London,W5 5BH,17/08/2018,17/08/2018,,,2,1,1,1,1,Approved,17/08/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/182780CPE;
16/2846/FUL,Barnet,05/05/2016,Completed,All Other,Conversion of 2 no. dwellings into 1 no. single dwelling and changes to fenestration to both properties (AMENDED DESCRIPTION AND AMENDED ADDRESS),10 And 12 Swannell Way London NW2 1FB,,,,NW2 1FB,02/08/2016,01/05/2018,,,1,2,-1,-1,-1,Approved,23/06/2016,,,
2014/7297/P,Camden,27/11/2014,Completed,All Other,Change of use from 2x residential units to a single family dwelling,Site At Former 24,24,Betterton Street,London,WC2H 9BU,16/07/2015,07/12/2018,,,1,2,-1,-1,-1,Approved,21/01/2015,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2014/7297/P
2018/1877/P,Camden,14/05/2018,Completed,All Other,Conversion of 2 x 2 bed first floor flats into 1 x 4 bed flat (retrospective).,Otto Schiff House,12,Nutley Terrace,London,NW3 5SB,18/06/2018,18/06/2018,,,1,2,-1,-1,-1,Approved,18/06/2018,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2018/1877/P
6418/APP/2018/4407,Hillingdon,,Completed,All Other,Change of use from dwelling house (Use Class C3) to a 7-bed House of Multiple Occupations (Sui Genesis Use) for seven residents living together as a single household where care is provided for residents,17,17,Campion Close,Hillingdon,UB8 3PY,01/04/2019,11/03/2020,,,0,1,-1,-1,-1,Approved,19/02/2019,,,
180223FUL,Ealing,05/03/2018,Completed,All Other,"Single storey side/rear extension (following demolition of existing side/rear addition); rear roof and outrigger roof extensions; installation of two roof lights to front roof slope; and formation of a new window within existing rear addition; to facilitate the conversion of dwellinghouse into 2 self-contained units with associated cycle storage, refuse storage and amenity space.",34 St Johns Road,34,St Johns Road,Southall,UB2 5AN,04/06/2018,04/09/2018,,,2,1,1,1,1,Approved,27/04/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/180223FUL;
18/2110/FUL,London Borough of Barnet,23/04/2018,Completed,All Other,Conversion of the existing (upper) maisonette into 2no self-contained flats. Roof extension involving rear dormer window (Amended Description),Maisonette,15,Ash Grove,Cricklewood,NW2 3LJ,01/11/2018,23/04/2019,,,2,1,1,1,1,Approved,18/06/2018,,,
103221,Brent,,Completed,All Other,"Outline planning application for the construction of up to 60,000 sqm of office accommodation (Class B1) in 3 buildings up to a maximum of 10 storeys in height, up to 1,700 sqm of retail, restaurant, hot-food take-away floor space (Class A1 to A4), up to 2500 sqm of health and fitness floor space (Class D2) with associated pedestrian areas, landscaping, access/servicing, car and cycle parking; and the construction of 4 residential blocks up to a maximum of 9 storeys in height to provide a maximum of 545 residential units, consisting of a mix of 1, 2 and 3 bedroom apartments for private, rented and shared ownership",First Central,First Central,Coronation Road,Park Royal,NW10,25/11/2013,01/04/2019,,,545,0,545,545,545,Approved,28/03/2012,,,
18/0259/FUL,London Borough of Barnet,19/01/2018,Completed,All Other,"Conversion of a single dwellinghouse into 2no. self-contained flats including a single storey extension with associated amenity space, refuse storage and cycle store",,20,Hutton Grove,North Finchley,N12 8DT,01/04/2018,24/09/2018,,,2,1,1,1,1,Approved,16/03/2018,,,
181049CPL,Ealing,12/04/2018,Completed,All Other,Change of use from dwelling (C3 Use Class) to HMO for up to six persons (C4 Use Class) (Lawful Development Certificate for Proposed Use),143 Horsenden Lane South,143,Horsenden Lane South,Greenford,UB6 7NR,01/09/2018,01/03/2019,,,1,1,0,0,0,Approved,06/06/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/181049CPL;
17/4053/FUL,London Borough of Barnet,13/07/2017,Completed,All Other,"Conversion of existing dwelling into 3no self-contained flats. Associated cycle store, refuse and recycling, parking",,59,Millway,Mill Hill,NW7 3QT,01/01/2017,14/06/2018,,,3,1,2,2,2,Approved,07/09/2017,,,
